review_id,user_name,business_id,stars,date,text
98,Dao L.,1112,5,6/20/17,"went here for yelp event. the food and service were on point!we were served mild guac and chips. the guac contained more tomatoes than i usually liked mine but the ratio kinda worked. it was delicious. the guac came in a large shallow bowl so it was misleading on the amount of guac. do not dip too much guac per chip lol. . also had, a strawberry, mango, and electric blue frozen margaritas with salt. yes, i am an alcoholic . the margaritas as well prepared as there is good amount of alcohol in them. i got tipsy on my first drink but i am also a light weight asian. next thing we had were grill corn with cheese. and o m g, it was so good. i inhaled the corn in less than a minute. the corns were prepared well, it contained all the moisture and the sweet juice from the corn goes well with the hint of spice they throw on it. highly recommend.later came thechickenchimichangas. it was good but nothing special. lastly, we had the churros with some strawberrys.now, i always get my churros from some random lady in subway station for . so that is what i compared it too. the churros in this place is undersized and a bit too hard in texture compared to the subway churros. the service ."
99,Jillian L.,1112,4,6/20/17,"it is been a while since i had some good margs and mexican food. mad dog & beans totally hit the spot!this may be my new summer spot for margaritas! they have a ton of fruity flavors and they give you an option between frozen and on the rocks. the frozen margs are where it is at! the consistency is very smooth and not icy at all. they use fresh fruit purees to make their flavorings. i tried the frozen mango, frozen blood orange, strawberry on the rocks, and blackberry cucumber on the rocks. our server was nice enough to mix the two flavors for us. out of all, the blood orange frozen marg was my favorite.for food, we ordered the following large guacamole the guac was my favorite of the night! i think that i make a good guac, but i think mad dog may make a slightly better one.mexican corn perfectly charred and smothered in mayo, cotija cheese, and chili powder. it comes on a stick for easy eating. i'm always a sucker for anything with mayo and cotija.chickenchimichangas my expectations forchickenchimichangasare low. i've had too many overly friedchimichangasstuffed with dry, flavorless shreddedchicken. thechickenchimichangasat mad dog are nicely fried and filled with moist, tastychickenand lots of cheese.churros w chocolate dipping sauce the only way to cap off the night. enough said.overall, mad dog & beans is a great place for mexican food! the food and drinks are on point and the staff is super friendly! looking forward to coming back soon!"
100,Diane H.,1112,4,6/20/17,"margaritas, margaritas, margaritas!!!!my top choices are passion fruit, spicy, and cucumber, made with their house tequila.their guacamole is really good and made fresh! i had spicy but it definitely could be more spicy. still tasty though!also thechickenchimichangaswere delicious! looks a bit small, but actually was filling!! the corn was alright, not like the mexican corn i'm used to having back in california. & the churros with chocolate was slightly above average chocolate was very similar to the ones i've had in spain yum! , but the churros were alright.overall i would definitely come back again for their margaritas!"
101,Des R.,1112,4,9/10/16,drinks were excellent. not too crowded for a sunday evening on a holiday weekend. there was only one waitress though and she was slightly overwhelmed.blood orange margaritas are my favorite from here and we have officially decided the appetizer menu is where it is at. try the guacamole and thechickenchimichangas. food carries much spice so be careful if you are sensitive to that sort of thing.if you are in the financial district stop by. it is worth it.
102,Ericka S.,1112,3,3/10/13,"i've been to mad dog and beans for lunch as well as drinks & appetizers. overall, md & b is a solid mexican spot. the atmosphere is nice it is well decorated and it has a cool vibe. if you enter from the pearl st. side, it can be a little confusing to get a seat, because you have to walk to the other side to see the person who will seat you. minor inconvenience, but it is no big deal.you must have the guacamole it is made fresh and you can have it mild, medium, and spicy to your taste. the tortilla chips are light and not too greasy. they complement each other well. the salsa is also good. i've tried thechickenchimichangas,chickenflautas, nacho appetizers. very delicious! from a drinks perspective, i have tried the sangria and it was very good.this is definitely a solid place in fidi, and a good place to have drinks and food. it is a little pricey, but considering where it is located, i am not surprised. if i was craving mexican in the area, i would go to mad dog and beans."
103,Sim D.,1112,3,1/5/13,"this is the closest mexican place from where i live, sometimes i come here when i do not feel like going too far for food. overall the food here is ok, a little bit over price. thechickenchimichangasis kind of unique, also the guacamole chips & salsa, grilled mexican corn and mexican hot wings are good as well, mahi mahi taco with guacamole is also a must try.what makes this place better is definitely the margaritas, there are many different flavors, mango, coconut, cucumber, blue margarita, etc. kind of strong but very impressive."
104,Heidi G.,1112,3,5/31/12,"service was very slow, but once we finally got waited on the food and drinks came quickly. sangria was just ok, mychickenchimichangaswere very good. my husband'schickentacos had small pieces of bones in them and the beans and rice that was served with his meal were not very tasty. my son had a burrito that was huge, he really enjoyed it."
105,Nicole M.,1112,3,3/6/18,this place is great for appetizers. i shared theirquesofundido amazing and medium guac with chips which was also excellent. the shrimp tacos were extremely bland and the pulled pork tacos were very dry and had an orangey tang to it. def was not a fan of either taco would say they kind of sucked. our waitress lorena was the sweetest cutie ever and so good at her job. will be coming back but only for apps. toloache has much better tacos as does tacombe and pretty much everywhere else. you guys need to up your taco game!
106,Melissa M.,1112,5,6/17/17,"came to this place based on the yelp reviews and it did not fail me! great food, great staff, and amazing environment. i had thequesofundidoand the steak cesar salad and both were amazing! do not forget to try a hurricane while you are here."
107,Evian D.,1112,5,3/24/14,"ok, so let me start by saying why i was hesitant to trying this place out . yelp reviews were very mixed, could not be sure if food was great or not . my friends have come here for drinks by never tried food so i had no real opinion from friends . it is deep in financial district and i live in hell's kitchen . the place does not sell authentic mexican but then again, most places in nyc are actually texmex and not real mexicanwith that said, what everyone agrees on is that this place has awesome strong margaritas, and i love margaritas!!! but it does not stop there, the food is actually very good. in fact, thequesofundidowas one of my favorites yet, full of peppers and onions and tomato chunks that made each bite a delicious succulent mouthful of fresh condiments with warm cheese on a warm tortilla flat! we also ordered the sliders and the nachos. again, another pleasant surprise, the buns were crisp yet soft and warm full with a generous helping of the meat. the salsa was thick and not watered down and fresh and gone too quickly well, what can i say, i love salsa and chips the margaritas were amazing, and to have such a good selection of tequilas was very nice!shout out to the frida and to partida tequilas on the menu for not a bad price considering the cup comes full!the feel maybe more of an upscale chillies. but with the space. this is a perfect space to come and chill after work or with good friends, get a table and drink some great margaritas and share the bites in between!!i absolutely loved it and am planning to be back several times with my friends.as my tradition, i really do think this is a great place for a fun second and third date and make it a spot because the lighting is low, the music is cool, and the staff is super friendly and margaritas definitely help keep the party going!!!good job mad dog!!!reasons why i would return . tequila list is great . different bites full of flavor . happy hours are half price margaritas . the bartender amanda was sweet and friendly and offered her advice on best picks from the menu! . ambiance is comfy and rustic but also can be romantic"
108,Erin C.,1112,3,9/2/11,"if you have to travel a great distance to visit this restaurant, it might not be worth it. we ate the guacamole,quesofundido, and a shrimp enchilada. we ordred the guacamole spicy and loved when it came out with a pile of chopped jalapeno peppers on top. it was fresh and delicious. thequesofundidowas pretty good however, the cheese could have been a better quality and it was too large of an appetizer for two people. i do not think we would order this again. the enchilada was pretty good. it might have lacked some excitement, but was still tasty. we also had the classic margarita on the rocks. this was also pretty good, but i believe they have added sugar into the mix. the sugar killed the fresh flavors and the tequila flavor. the best part of this restaurant is that it is located on stone street. the outdoor area was absolutely lovely and exciting. we will definitely be returning to this restaurant. it is not an authentic style mexican restaurant, but it has all the cheesy, saucy goodness of a texmex restaurant."
109,Donna H.,1112,3,8/30/11,"the atmosphere could be okay, but sadly the restaurant more often than not seems to be overrun by frat boy and exfrat boy but still living the dream wall street types. so then why do they get a thequesofundido. my god thequesofundido! have you ever eaten something so delicious that it brings tears to your eyes with each bite you think, it cannot be as good as i remember! but then you take another bite and it is! that is what thisquesofundidois. so if you are lucky enough to live close by, delivery!!!"
110,Henali P.,1112,5,4/13/11,amazing mexican food & strong margaritas!! thequesofundido& guac are deliciousss.
111,Amy C.,1112,3,6/5/09,"i came here with some girlfriends tonight for dinner. our initial collective reaction was simple awe at how high the prices were. i kept joking about how even chipotle is overpriced for rice, beans, and carnitas at about per person. at this place, our bill came up to per person there was of us so you can do the math .we all shared one platter of nachos the one thing that keeps bringing back my friend who suggested the place . the nachos did live up to the high expectations she would set up for me. as my main course, i ordered appetizers the tuna ceviche yummy! andquesofundido too heavy and too oily . i also tried a bite of my friend's steak quesadilla which i thought the meat was overcooked and the flour tortilla was undercooked.for dessert, i ordered the churros with melted chocolate dipping sauce. the churros were delicious, but the chocolate sauce was so watered down i could barely taste the chocolate. one of my friends ordered the churros with tres leches dipping sauce and she also reported that her sauce was very watered down. our waiter brought out a mad dog cake a flourless chocolate cake served with fresh fruit and drizzled in chocolate sauce on the house. the cake was not warmed thoroughly and tasted like it was sitting out for a while. it also sat in a shallow pool of the same watered down chocolate sauce that came with my churros.our waiter was nice and we all loved the music and decor. if i go back, i would definitely order the nachos and ceviche again."
112,Christopher P.,1112,4,7/31/08,"the food here is good, though nothing i've tried is remarkable. i'm quite happy to have a new choice of food down in this area. unfortunately, like everything else in the immediate area, it is overpriced and the drinks are stingy. the service is very friendly, but it can be slow when they are busy.i found the food to be surprisingly authentic. they serve freshmade guacamole in a molcajete, though it is not made at your table like at rosa mexicano. the tacos are made with small corn tortillas as they should be, and the serving of four leaves you just enough room to snack on guac or another dish.thequesofundidois served with the same tasty little tortillas. like any good authenticfundidohas more veggies in it than the typical cheeseandmeatinabowl disaster of the same name the veggies makes it sit less heavily in your stomach and add a lot of great flavor.the tampiquena is a great carne asada with lots of fixings. if i get guac before the meal, i cannot finish it all.if you are looking for a larger serving of texmex, the fajitas are good, though no different than you would find anywhere else. i have not tried the burritos, as i can get that sort of texmex fare anywhere. someone else here complained about the size of the tacos. anyone complaining about tacos not being of the absurd usual american size has clearly never had real mexican food and can be safely ignored when reading reviews of mexican restaurants. most common mexican foods are served from street carts and are made to be good for holding in your hand and snacking on. huge tacos and burritos of the american style simply do not exist there. "
113,Angela T.,1112,3,3/9/18,"this is a great hang out place and definitely good on a friday night if you want to feel buzzed. the vibe was great, the waitresses were nice, however they do get busy and swamped, so the service might not be the best during busy hours. i waited min before i got my utensils and water after being seated, so if you are looking for great service might not be good to come during busy hours.we ordered the giant liter tower of blood orange margarita appetizer mexicanhotwings entrees steak enchiladas with rice and beans , pulledpork burrito bowl , and the fish taco with a side of rice and beans we only had people, which means one liter per person. we should have gone with more people. the prices were decent especially in the fidi location. the foods were mediocre, very typical spanish cuisine. thewingswere seasoned very well with just the right amount of spices, not too spicy. the pulledpork came with the finishing touch of crisp on the top which was nice. rice and beans were very typical. fish taco and steak enchiladas were very typical like any other spanish restaurant. the drink was strong, we each had about glasses and we were buzzed for the rest of the night. they also give yelp checkin % off the first drink, so it is not a bad place to come after work if you are in the neighborhood."
114,Tara B.,1112,3,5/3/17,visited today nice decor fast seating at around lunch time. we ordered themexicanhotwings no spice at all. just color steak nacho very good grilled corn no flavor enchiladas good from what i heard from my boss . overall nice spot will come back to do happy hour and try the margaritas.
115,Timmy H.,1112,5,6/27/16,i recently just started working in the fidi area and decided to check this place out. the frozen margaritas here are awesome! the tequila menu is very impressive and has a wide variety of different tequilas available. i would highly recommend this place to anyone in town looking for a cool spot to have a few drinks after work especially if tequila and margaritas are your thing. i have not tried much of the food yet just themexicanhotwingswhich were great! i will definitely be back and am excited to try some of the other appetizers and entrees on the menu.
116,Brittany J.,1112,4,5/17/16,great queso fundito &mexicanhotwings. their margaritas are pretty awesome too. great atmosphere for after work. meet some characters in this place.
117,Thomas D.,1112,4,7/18/15,i liked this place. the food was a little expensive but get themexicanhotwings. those are really good! the drinks are good and for me strong and i am ft lbs.
118,Grace B.,1112,4,7/5/15,"great place to go for good times and food. came here for dinner right before the th of july fireworks. the hostess was great in accommodating our party of as we kept changing our mind on being seated outdoors or indoors to try to make sure we had plenty of time to catch the fireworks.we finally ended up being seated indoors upstairs no wait time and were promptly approached by our server. when we did not have our drink orders ready yet, she briskly left. we finally placed our drink and appetizer orders. i got a frozen margarita unflavored which cost and was surprisingly sweet flavorful and strong! for appetizers, we gotmexicanhotwingswhich were for wingsand came with dipping sauces and cole slaw although they were very flavorful without the sauces. we also got guacamole, medium spicy which had a nice hint of spiciness without being overwhelming in flavor. i ordered the gorditos which are actually listed in on the appetizer section but the portion size is large enough for it to be more than filling for an entree. i got the corn tortillas with chicken in them. yummy! love the green sauce that comes with it and the corn tortillas are so dense, soft, and moist!the vibe downstairs is also great and the place always seems to be packed. a solid choice for a guaranteed good time with friends any day of the week."
119,J C.,1112,5,6/2/15,"visited a few times. loves their guacamole andmexicanhotwings! margarita is delicious. great place, very relaxed atmosphere but a bit too dark. will definitely go back."
120,Matthew P.,1113,5,11/8/18,good eating.absolutely good eating!!!get a pastramni and corned beef sandwich and do not look back!
121,Andre C.,1113,5,11/8/18,"this is one of those classic new york experiencespastrami , corned beef, lots of pickles and beer!the crowds and the waiting in line are a bit overwhelming but all tourists love it"
122,Pete F.,1113,3,11/7/18,"i would like to know where new yorkers go for pastrami's. when i was there, everyone looked like tourists. i have to believe new yorkers do not pay for a pastrami sandwich, no matter how good it is.for me, it is a once and done. the pastrami was very good. but we have equally good pastrami at langers back home. and i do not experience nearly the sticker shock, including for a scoop of slaw.and that outdated new york attitude i can do without. is that intentional for the tourists or do they just really do not give a f. the only smile i got was from the cashier. call me old fashion but a few smiles would be nice when i m shelling out for a soup and sandwich with a side of slaw."
123,Amy R.,1113,3,11/5/18,this is quintessential nyc. be prepared to wait! suggestions . split a sandwichthey are huge seriously like over a pound of meat on each! avg sandwich . seat yourself and order at counter this takes less time and is part of the experience . drink water sodas are like . do not go during regular mealtimes line can be around the block . enjoy it for the experience!
124,Adrian A.,1113,5,11/2/18,"why cannot i give this place stars or even ! this place is literally the embodiment of what a sandwich should taste like. if god goes down from the heavens to eat a sandwich, i am % sure he or she would eat here. this deli joint feels like a dmv from the inside with disneyland lines from outside to their order counters. the employees are the best as well because they give this place that nyc feel, hardworking, tough looking, but very helpful. they have collection of pictures of famous people on all of their walls and that is a sight to behold. anyway. leggo on the food shall we.i ordered their pastrami sandwich, which is melt in your mouth.their sandwich is simple a meat which is pastrami for me and a rye bread. their meat feels like butter when you are eating it. i am actually having foodgasm by just describing it. their rye bread is thick enough to hold that juicy, meaty goodness, not to mention it is best the best dough in the business, as well. my girlfriend ordered their corned beef, which we shared half and half. this, too have the same quality as the pastrami, so you can nevet go wrong ordering what.for the our refreshments, we ordered their egg cream shake. so good, taste like a way better version of an eggnog. it is the right drink to compliment the best sandwich i ever had. yes, i said it! no doubt about it! overall, if i get bored, i would go to nyc for a day just to eat here. that is how i love this place ps hey why is my picture not on those walls ! i am famous being yelp elite lolpss i can only dream haha"
125,Renee C.,1113,5,11/4/18,"this is a nyc bucket list destination, and it is also good as hell. when i went there, i was initially overwhelmed with the restaurant system when you enter, they give you a ticket, and when you leave, you give them back that ticket.i ordered a pastrami sandwich they give you slices to sample, and it was perfect. i knew i was going to have an enjoyable gustatory experience. the pastrami was perfectly warm, and the mustard was perfect. it was the best pastrami sandwich i have had in my life! they also sell these craft sodas, and the diet cherry coke does not even taste like diet!i'm not going to lie, the sandwich is a bit pricey . ! , so it is not a place i will be frequenting often, but it is a place that i need to go to once every months."
126,Hung N.,1113,4,11/2/18,there is one in houston where i live. i have always wanted to go to the original one in new york. we got that chance today it was an interesting experience.when you walk in they give you a ticket even if you are not eating. that is how they keep track of people and keep them from trying anything sneaky because you have to provide the ticket when you leave and use it to pay. we opted to go to the counter and order directly from the chefs. we got the pastrami on rye cuz you just have too. it came with a pickle and a slightly pickled cucumber. i must say it was quite good. i added their mustard and it it spiced it up even more. it had a great smokey salty flavor and they pile the meat pretty high.i'm glad i was able to take this off my bucket list and they did not disappoint.
127,Victoria O.,1113,5,11/6/18,my review from years ago disappeared.best chopped liver in the world.best pastrami in the world.best franks in nyc. that magical crisp of the casing when you bite into the dog.matzoh ball soup good but not as good as nd ave deli.terribly crowded so do not expect to get in and out in minutes. even the takeout line is long.the ticket system for entry and exit is confusing and bizarre. do not lose your ticket.cole slaw great and the portion is huge.
128,Tiffany P.,1113,5,10/18/18,"is . for a pastrami sandwich worth yes!after seeing the amount of reviews this place had and how expensive a typical sandwich can cost, i had doubts about this place! ugh, i was totally wrong. this pastrami sandwich was the best i have ever tasted. literally. the texture of the meat was just so juicy and plain, how can that sound so tasteful right the serving was a good sharing portion if you are not too hungry. they also serve pickles and cucumbers on the side to go with your sandwich.this place left me missing new york "
129,Saxon M.,1113,5,10/14/18,"this is the best sandwich i've ever had. not being dramatic. get the reuben sandwich with the pastrami. it is melt in your mouth good. love the character & history of this place. the pickles & cucumbers are a great addition.btw the ticket system is kind of confusing if you have never been here. when you walk in everyone gets a blue ticket. this ticket is where your order is written on. you have to have one to exit, even if it is blank. if you try to exit without a ticket they will charge you ."
130,Linda W.,1113,3,10/21/18,the cutters are super cool and give you samples before cutting the rest of the meat.the guy at the front door was rude and annoying though.pastrami on rye was as good as i remember.tons of meat!!
131,Cynthia D.,1113,4,10/19/18,"i've heard about this place for years from online reviews and food tv shows so when in nyc recently, i made it a point to check it out.it is everything that you expect if you have seen photos watched a show that featured the place. old school dinerlike atmosphere, friendly employees and expensive but huge! sandwiches with freshly cut meat. i will agree with what someone else said since i think it accurately describes my feelings as well it is delicious but i would not say life changing. we got there around pm and there was no line to get in, however, there were lines behind each counter inside there are maybe of them . we did not have to wait long to order though the counter line we got in only had two parties in front of us and it moved pretty quickly. we ordered the hot pastrami sandwich that came with cheese and mustard on it and an assortment of pickles on the side. we also had an onion bagel with cream cheese and tomato . there were two of us and we shared both items it was a lot of food. we did not even finish everything! the hot pastrami sandwich was good but typically i like my pastrami cut thinner. i also think the mustard is a necessary addition to the sandwich. it was very dry when i would get a bite that was just the bread, meat and cheese and i was happy they had more mustard available at the tables.overall, we enjoyed the experience and it is fun to dine in and see all the old pictures and feel like you are part of something that is remained pretty unchanged for many years in the city. however. i will say that i feel this way because we were able to get right in, get some food and enjoy. if i had waited min or more to just get in the door, i do not think i would have been as pleased. i do not think the food is that great that it is worth the long wait times. just my two cents!"
132,Katie L.,1113,2,10/9/18,"go to sarge's on th rd ave for a hefty pastrami sandwich and quintessential nyc experience! they put the deli in delicious, not katz's.after hanging out in the les, katz's pastrami sandwich and a cream soda sounded like a winning combo at am. however, expect some attitude on the side, especially by the bouncer harassing people for tickets when they leave. a great way to swindle more money from unassuming latenight patrons, who are not paying attention to a raffle ticket handed to them at the beginning of the meal. i misplaced mine briefly, and they were not going to let me exit. i did find it stuffed in one of my pockets, but their attitude was find it.or else .the pastrami sandwich itself is fine, if a bit fatty and hardly lb like they advertise. it is large enough to share with a friend, if you do not want your digestion to work overtime at the crack of dawn. harry & sally's table is clearly marked, to the delight of my movie fanatic friend, who made sure to sit underneath the sign. overall ok to do once, hopefully without the bouncer exchange at the end. i still say go to sarge's in murray hill all the way!"
133,Kevin S.,1113,5,11/2/18,"i've been going to katz's for many many years.and to be honest even though the place has raised their prices the food is as awesome as ever.over for a pastrami sandwich at most places would make me think about going in there,however katz's over stuffs these sandwiches and when ever i ate a pastrami sandwich there it was yes stuffed and juicy.added to that the home made fries and a couple of cans of dr.browns cel ray soda.i'm always around that area ans the place is never empty,especially on a thurssat night when people are going to the nearby bars and clubs there is a line outside for people to enter.one of the best deli's for their food,atmosphere and amazing staff!!!!"
134,Jacob D.,1113,5,11/4/18,"sandwiches so good. did not know what to expect as i made the line on a saturday. lots of tourists making their patronages. but it was worth it. wait was not too long even though we were wrapped around the side of the building. they hand you a ticket as you walk in for each person . do not lose it. if you do they assume you got two sandwiches and two sodas which is around . you head to whichever cut station has the shortest line when you get in. tip go in to the cut station furthest from the door, generally the shortest line.you pick your meat and they give you a plate with some small slices to taste to let them know you like it.their pastrami is what they are known for from instagram and it is so delicious. a little more fatty than the corned beef sandwich which i got as well, so that gives it a little more flavor and a leg up over the corned beef. matzo ball soup, superb. it is a huge ball so you could probably share it between two if you are getting sandwiches. got sides of fries and coleslaw yum as well.tables have ketchup and mustard. mustard is good. add extra to your sandwiches.if you are paying with credit card, go to the counter beyond the cut stations."
135,Pam B.,1113,3,11/4/18,"long drive from hotel, and wait outside and get ticket inside, which you must present to show payment or pay a fee. had pastrami sandwich & potato salad which i did not like, too much mayo. sandwich was not that large, pastrami flavor and tenderness were lacking, bread was dry. have had better pickles too. other diner had turkey that was on dry side. cheesecake was disappointing, in texture and flavor. waiter seemed annoyed for most requests. would not go back, very disappointed. miss other popular deli that has closed."
136,Emily C.,1113,5,10/6/18,"katz's is definitely an iconic spot in nyc and is so well known for their pastrami. there is usually a huge line so either come really early before the crowd gets there or come really late when it is way past dinner time. i came really late for a late night option and did not have to wait at all. the cutters are not too friendly, actually depends on who you are. i had a cutter who was friendly to the customer in front of me but was indifferent towards me.once you walk in, each person is handed a ticket regardless if you plan to order or not. make sure you do not lose your ticket since it is your way out too. then you go up to any cutter station and order from the cutter. they would give you a small sample of the meat that you chose while you wait and then write the price on the ticket. there is a separate counter for ordering fries. after finishing your meal, you exit by handing in your ticket and paying.i tried the famous katz's pastrami on rye and added swiss cheese. the pastrami was absolutely delicious. it was so tender and practically melted in my mouth. the mustard that they have on the table adds a nice contrast of flavor to the meat. the cheese was placed in between the cuts of pastrami which made it melt a little and tasted great. the bread was also soft and soaks up the juices from the pastrami but does not get soggy. they also give you types of pickles one is definitely more pickled than the other but the sourness and crunch factor is necessary.i definitely think that it is a must try spot since the meat was so delicious but it is definitely pricey. be prepared to spend at least on one sandwich."
137,Alexandria T.,1113,5,11/5/18,"pastrami was amazing, the sandwich is huge and big enough to share. i had a hotdog cooked well done, it was okay, def good for the price. the hotdog was juicy and the skin was a little thicker than i personally prefer.the line was incredibly long, we first got in line a bit outside. we still got our food in ~ minutes"
138,Alyssa P.,1113,2,10/2/18,"ummm. i feel like i'm in lala land. the food was. kinda tasteless. kinda bland. kinda flavorless. kinda not worth all the talk. kinda wondering what is going on with yelp. kinda think this is one of those places that became a thing and everyone pyschs themselves into thinking it is amazing.anyways. service was not that great. server had an edge. who would have thunk it. a nyer with an edge lol.anywho they have the stupidest ticket rule. they are killing trees to hand out ticket number. your ticket gets written on when you pay for food. if you do t get any food, you must return the ticket. lost tix are .so you order the food, someone writes on the ticket then you take your ticket to pay for the food.why on earth do not you order your food, pay for it and wait like other places i have not idea. crowd control i suppose and that just means they need to reconfigure the ordering process."
139,Jenilee C.,1113,4,11/1/18,"this place is a zoo, and for good reason. we got there mid afternoon, on a monday, thinking we would have a short wait and i guess you could probably consider a minute wait short at katz's.they keep you moving through the line as quick as they can, to get you to the cutters. it seemed quicker for us to order at the counter than the people who were separated and waiting to be seated and order at the table.we had our heart set on a reuben which we are familiar with the corned beef version. our cutter was kind enough to suggest we try both that and the pastrami before we committed, and i'm so glad he did. the pastrami is where it is at. it was so moist i know everyone loves that word and delicious, it was not a fair fight. my mom and i were able to split one sandwich comfortable and it was served with a variety of pickles. they stack the sandwich high with meat, russian dressing and sauerkraut. the only thing i would have changed is the option to toast the bread, as we normally do. but i would still eat it again untoasted. well done katz's!"
140,James A.,1113,5,2/18/18,"food is great but pretty pricey. i would recommend going here if you have never been at least for the experience of tasting a new york city food institution.i had thekatz'scornedbeefhotsandwichon rye with mustard and the matzo ball soup. the rye was soft like it was baked that day. thecornedbeefwas so full of flavor and had the perfect fallapartyourmouth texture you expect from goodcornedbeef. the matzo ball soup had one nice big matzo ball that was not overcooked like some others and the broth was nice and balanced. would be a great soup for a cold day if you are not feeling well. if you live close enough, they deliver! both thecornedbeefhotsandwichon rye and the matzo ball soup were perfect examples of new york city culinary mainstays.sometimes there is a line outside but it usually moves pretty quick so do not let that keep you from stopping by if you see a large queue out the front door."
141,Kait A.,1113,5,1/29/18,"if you are craving a pastramisandwich, you will not be disappointed. yes, this place is a bit touristy and expensive due to how famous it is from when harry met sally, but i will not like. it is a greatsandwich. prepare to wait. or come early and beat the lunch rush. hold on to your ticket!! bring cash!!absolute must katz'spastramihotsandwich . russian dressing. mustard. rye bread. tons of meat. delicious. steak fries . also good katz'scornedbeefhotsandwich . square potato knish . round knish with potato . i always go for the pastrami because i just cannot help it. theircornedbeefis also amazing you can order it lean if you would like by the way. thesandwichesare huge so you could definitely share one if you are not starving."
142,Marie Y.,1113,3,9/12/17,first time being in ny. first stopkatz's. no debate. landed at am and we still went to get pastrami as our first meal luggage in tow.we arrived to a super empty restaurant. we were actually the only ones there. the guard hands you a ticket and you approach the counter. they take your order and get to work. while they are making you yoursandwichthey give you samplings of the meats to get your approval. after completing the order they ask for your ticket stamp what you go and give you back your ticket. you take your trays to any open spot and chow down.we ordered the katz'scornedbeefhot sandwich our secret dry cure pickling formula requires a full month to be ready to serve.i really did not enjoy thecornedbeef. the meat tasted bad. like it went bad.katz'spastramihot sandwich smoked to juicy perfection and hand carved to your specifications.the pastrami was good . should have just gotten a whole of the pastrami.after your meal you head to the cashier hand them your ticket and pay cash.overall i thought there was too much hype. i prefer la's langers. there i just said it. running away.
143,Kelli S.,1113,4,7/5/17,"visitingkatz'sdeli is probably the # thing people recommend when you tell them you are going to nyc, as far as food goes. we made it to the famous deli on memorial day at around p.m. we did not really set a time for our visit, but it ended up being a good time to go. there were still people in there dining, but it was not nearly as hectic as i'm sure it can be during the traditional lunch hour.you get a ticket when you come in one per person and you can either go to the deli counter to order yoursandwich, or you can opt to be waited on. a section of the restaurant is reserved for those who want to be led to a table and served, and part of the restaurant is for those who order for the counter and seat themselves. i knew this going into the restaurant because a friend had told me. however, it was still so overwhelming to order from the counterpeople were hording the spaceso i just asked if we could be seated and have a server. you have to retain your ticket that you get and turn it in when you leave lost tickets a fee and you pay for your meal when you leave.since the deli is crowded, they make use of every square inch. we were seated at a longer table and shared it with another couple. the boyfriend preferred to order oursandwichtogo and enjoy it in a more peaceful place, but he did not mind the crowd so much once our meal actually came.katz'smenu is hugethere is a lot you can choose frombut it is not a booklike spread like sarge's menu. there are a fewhotsandwichesand coldsandwichesyou can choose from, but there is also a breakfast menu, grill favorites and a bunch of specials you can choose from. since this was our first visit and everyone raves about the reuben, we just decided to share that, but there is plenty of options if you want to try something different.since it was not as crowded as it could be here, considering how famouskatz'sis, our food came out relatively quickly. it was delicious, in a different way that our sarge'ssandwichwas, and i'm glad we made it here to try that famoussandwich.here's what we got reuben of course, when you go tokatz's, you have to get either the pastrami or the reuben. since we had sarge's reuben the day before, we had to compare! we ordered the reuben fromkatz's, which featuredcornedbeef, swiss cheese and a russian and sauerkraut combo. this was a closedsandwich not open faced like sarge'ssandwich , and it still contained a generous portion of that juicy, tender meat. but, i felt like thissandwichhad more ingredients in it at least more of the mixins. i could really taste the cheese and there was more sauerkraut. our reuben from sarge's was more straightup meat and less fuss and frills. the twosandwicheswere slightly different to us and tasted slightly different so we could not determine which was better, per say. we appreciated eachsandwichfor what it was.katz'ssported a smoky flavor and the meat was super tender. i loved how i could taste more of the cheese and sauerkraut in this one, and whatever russian sauce they used was killer! i can see what all the hype was about. we shared thesandwich, but since i was still full from lunch, i only had a few bites and let the boyfriend indulge in the rest. katz'scornedbeef if i ever came here again, i would want to try thecornedbeefhotsandwich. i think when it comes to the meatier options, i preferhotsandwichesover coldsandwiches. this version sounds good it features the eatery's secret dry cure pickling formula that requires a full month to be ready to serve. katz'spastrami the boyfriend and i agreed we would probably want to try this famous pastrami the next time, since it also came highly recommended. the meat is smoked to juicy perfection and hand carved to your specifications. rumor has it that you do not need mayo for this one . the meat is just that flavorful all on its own!new york cheesecake if i had room for dessert here, i would want to order one of the famous nystyle cheesecakes! creamy and sinful, this cheesecake is supposed to be fluffy, delicious and a musthave for any dessert fiend. i cannot wait to try it one day. and i would just get it plain no fruit toppings necessary."
