review_id,user_name,business_id,stars,date,text
793,Scot N.,1127,5,5/31/18,"wow. wow. have i said wow? it has been a couple of weeks since our brunch here, and i am still thinking about how amazing the food was. the service was very attentive without being overbearing. the food menu was slightly overwhelming due to its sheer length but that is a good thing as there is something on the menu for everyone. i will say that if you are looking for a quiet place to have brunch, this is not it. this is a very busy, somewhat cramped restaurant which may feel claustrophobic to some. if there was one complaint, it is that there is no covered space outside for people to wait in order to get a table. when it is raining or snowing, that really sucks. we were thankfully able to put our name on the waitlist before we left the hotel, but even after showing up and hour later, we still needed to wait outside in the rain for at least  minutes. but, you come here for the food and that does not disappoint. i had the butcher block skillet which had ample meat and even more flavor. my only regret is that i did not get another waffle to go with it because those waffles were some of the best i have ever had. seriously, if you are in chicago and looking for someplace to have breakfast or brunch, get your name on the waitlist and show up with a hearty appetite. you will not be disappointed."
794,Tiffany H.,1127,5,5/8/18,"i am sooooooo glad i got to eat here before i left chicago. i came for a mini vacation and wanted to eat here from day one but, the wait was always long. i walked from my hotel here on my last day exploring and thank goodness the wait was only  minutes. i used the yelp app to put my name down, table for one please!!! it still took about  minutes before i actually got seated but, since i got to put my name down on yelp i was still walking to wildberry. came checked in with the host and was seated in about  minutes!!! the place was crowded for a monday morning! along with the food and great service i can see why this place always has a significant wait! worth it! as i sat down my server told me she would be right with me. no problem!!! i was debating between an omelette or a skillet and asked her for her opinion. she told me definitely get the skillet.. i got the butcher block skillet and it was meaty just the way i like it! i drenched it with my usual condiment..tabasco and pepper and my mouth was livin!!! i love this breakfast place! cannot wait to visit chicago again so i can eat here!!!"
795,Rohan P.,1127,4,4/13/18,"amazing food and coffee. service tries their best. do not go on the weekend during peek hours if you want to avoid long waits. their menu is typical brunch style with good pancake medleys, french toast, skillets, and omelets. dishes i typically order butcher block skillet, sweet potato fries, berry bliss pancakes."
796,Jenilee C.,1127,5,4/3/18,"was recommended this place while visiting chicago and met a friend who lived in town. this place is nuts on a saturday morning but you can alleviate this by doing online checkin. we got seated and our server was there in a flash. she was friendly and able to offer great recommendations to us. we shared three different specialty pancakes between our table and were not disappointed! we did the cinnamon roll which was the favorite and the berry bliss and another that had lemon drizzle on it. i had the butcher block skillet  it was delicious with the eggs sunny side up! it was very filling as well, if the pancakes did not look so enticing then that would have been plenty! i think the prices are reasonable as well for the value. i would definitely return here when visiting chicago again, despite the crowd. the service is very professional and they know how to move people through without rushing you."
797,Huong L.,1127,3,2/24/18,"i really do not know what the hype of this place is but i thought it was normal. the wait was ridiculous but i am glad that yelp have the wait list system so you do not have to be physically there waiting. i was on the wait list for roughly . hours before coming to the restaurant itself, then had to wait another  minutes before i got seats. this place is packed!!!!!! i got the butcher block skillet with no cheese, sunny side eggs, and toast. the skillet was big, enough to feed two people! the flavors were good and everything went well together. the thing that threw me off was that i was expecting things to be crispy because it is in a skillet, but i am pretty sure they just cooked everything and threw it in a metal container. the best thing there was the rye bread. it has an earthy flavor and a good crunch. i am really glad i did not get cheese because i feel that the cheese will make the dish really heavy and more soggy. service was mixed to me, i feel taht they were nice and attentive but overdid it somewhat. our server gave us the check when we were only halfway done. another server came and almost took one of the plates that we were still working on. i know that it is busy and they are trying to be efficient, but it is a little rude in my opinion. overall, it is a good breakfast joint, but a  hour wait good? i do not think so."
798,Edward B.,1127,5,2/23/18,"excellent food, great service....worth the wait. everything on the menu looked great. got the butcher block skillet was amazing."
799,Jack W.,1127,5,9/9/17,"thursday am reserve on yelp ahead of time to hold your spot in line. seated almost right away mexicana sizzlin' skillet . comes with side of pancakes or toast get the pancakes! perfect if you are looking for something with a kick. hot sauce is provided but the chorizo is a great natural spice. portion is substantial even without the pancakes on the side. corned beef benny   comes with side of toast or pancakes as well not shown on menu. the hollandaise sauce is amazing! could use some sides to make the plate look less empty but portion is still good. the english muffin was a bit too toasted making it hard to cut through. signature berry bliss pancakes  some of the fluffiest, best tasting pancakes i have had i have had a lot. the fruits and the drizzle completes it, and the berries inside the pancake is the icing on the cake. highly recommended! no syrup needed. oreo s'more pancakes . equally as fluffy as the signature berry bliss pancakes, but the amount of chocolate and sweetness on this is overwhelming. if you think you have a sweet tooth, you will not anymore after this dish. there is oreo and chocolate over and inside the pancakes. complete with melted marshmallow on top. needless to say, no additional syrup needed as well."
800,Cbabyand F.,1127,5,9/7/17,"holy smokes! the whole team was here for this one. all the flapjacks and colorful drinks made it look like everyone was sitting at turntables. i had the corned beef benny and, let me tell ya, it was the best benny i have seen since the jet rodriguez. the food was so good that it even got me a break from c baby's side stories for a time. other than the fact that a lot of the eggs were killed out of season poached, i really enjoyed my time here. strong, strong rec from the team."
801,Mark R.,1127,4,2/24/17,the corned beef benny was outstanding. ask for their fresh made sals and you will be glad. the specialty pancakes were good as well. expect to pay  per person.
802,Trent L.,1127,5,2/15/17,"came here for saturday morning brunch! this place is super popular and the wait is like  hours. however, they came up with a perfect remedy to the problem! you can make reservations on yelp and they will text you when your table is ready! i made reservations and we just walked down to millennium park and hung out. so convenient! i had the mexicana skillet and my gf had the corned beef benny . i chose to upgrade my pancakes and got the berry bliss pancakes well worth the upgrade!. the skillet was amazing! the portion was very large. the eggs were nice and runny and you could really taste the delicious chorizo. the avocado gave the dish a nice creamy flavor and the salsa added a nice kick to it. the jalapeos were present with another kick but did not overpower the dish a common problem with jalapeos. best skillet i have ever had. it was a little greasy but not too bad for a skillet. the corned beef benny was good. the english muffin was nice and fluffy but i wish i had tasted more corned beef . the berry bliss pancakes were heavenly! there was some nice fresh berries on the side. the craime anglaise was deliciously sweet with a nice vanilla flavor. the berry mascarpone sauce between the pancakes was rich and warm and made the pancakes even better. probably the best pancakes i have ever had! overall wildberry has found an ingenious way to cope with long lines while keeping customers happy. i had no problem with waiting because of how convenient it was. the service was fantastic and the food was amazing! will definitely be coming back when i am back in the windy city."
803,Michelline Y.,1127,4,1/1/17,"okay this will be my first review lol. but i have been dying to go this place and if you want to make it worth it, download the no wait app so that you do not have to wait hours and plan ahead. the signature pancakes were on point. i have a sweet tooth so it was memorizing. the corn beef benny is quite creative in my opinion. idk bout you the filipino blood in me loves corn beef and i love eggs benedict so it was a good combo! needed some garlic, though. overall, good place to eat brunch and etc."
804,Kayla S.,1127,5,12/30/16,use the nowait app!! we waited  minutes while others were given an estimated wait time of an hour and forth five minutes. our food came quickly and our server mike d. was great. highly recommend the kiwi lemonade and the corn beef benny . my friend said it was the best breakfast she is ever had!!
805,Ashley H.,1127,4,10/15/16,"worth the wait! plan ahead and walk around millenium park while you wait. the signature wildberry pancakes are a must have. i had them as my side and i wish it had been my entree. i also had the corned beef benny  chipotle hollandaise was crazy tasty but the hash was meh. great food, atmosphere, and service our waitress was the sweetest!"
806,David M.,1127,5,7/6/16,"this is so much more than a breakfast place. while they have breakfast items on the menu, it is so over the top, you have to eat it to believe it. we got there about am and had a short wait. the place is big and the service is very good, but it is so popular you should plan on a wait. i got the corned beef benny and my wife got the pancakes lemon custard. omg! they were both so good and were very large portions. while i was able to somehow finish mine, my wife took more than half of hers back to the hotel. this is not an everyday breakfast stop, but for a special treat, you will be so happy you came to wildberries!"
807,Kristen Q.,1127,5,6/11/16,"loved this place and the corned beef benny served w eggs benedict. the largest portions, friendliest service, and my fave brunch spot i will return to next time 'fo sure! also i am gluten free so our waitress kindly substituted out the gluten items for fruit instead. thank you waitress for being so kind and making our first full day in chicago lovely! what made it very enjoyable was downloading the no wait app and not waiting more than minutes. all restaurants should use technology to make seating more efficient at hot spots w hour waits which could be cut in half if they were to incorporate apps to help with such issues. thank you wildberry!!!"
808,Laurel P.,1127,5,4/15/16,one of my favorite breakfast places! came to chicago all the way from cleveland and this was my first stop. corned beef benny is amazing!
809,Veronica P.,1127,4,3/22/16,"wildberry pancakes and caf has  locations in the chicago area. obviously they specialize in breakfast, and pancakes in particular. the corned beef benny . is a take on an eggs benedict. the corned beef hash is house made. while good, i would have preferred the corned beef hash to be a little crisper. the eggs were poached well, with a nice runny yolk. a chipotle hollandaise finished the dish, but was lacking in any spice. the crme brulee french toast was a thick slice of bread drizzled with a vanilla crme anglaise. i prefer my french toast super soggy, and this one did not fit the bill. i have found that most restaurants will not make french toast super soggy since it takes extra time for the longer soak. i understand that the kitchen needs to turn over food as quickly as possible, but accommodating the probably infrequent request does not seem like a huge ordeal. the red velvet french toast . was a nice, thick slice of red velvet cake with an insane amount of cream cheese stuffed inside. once again topped with a vanilla crme anglaise, this was a sure winner. the banana cream pie pancakes . were two large pancakes topped with freshly sliced bananas smothered in a mountain of whipped cream. the pancakes were light, but somewhat dense at the same time if that makes any sense. crumbled brown sugar added a slight textural contrast. the chocolate chip pancakes . were drizzled in chocolate syrup. chocolate chips were imbedded in the pancakes. these were okay and nothing special. one of the specials was duck hash, which contained a very generous portion of large pieces of duck intermingled with hash browns. it was topped by  eggs. this was a very good dish. although wildberry specializes in pancakes, i found that they missed the mark on that end. the red velvet french toast and duck hash were the clear winners."
810,Kayle E.,1127,5,1/2/16,"this was our first breakfast in chicago and oh my gosh, it was my absolute favorite. first of all, expect to wait, so download the nowait app, get in line on it, and go check out the bean and chicago cultural center while you wait. the service was awesome! jeremy was great and so animated and perky  he was the best server we had all trip! i got the corned beef benny with a cinnamon roll pancake... you can get their signature pancakes as a side! love! my hubby got the butcher skillet with a caramel apple pecan pancake his pancake was not nearly as delicious as mine! definitely a must for anyone visiting chicago!"
811,Tiffanie L.,1127,5,12/22/15,"happy i had a chance to dine here while visiting chicago. my friend and i decided to dine on a weekday to avoid the long, long, long wait on the weekends and luckily, we only waited about  mins. we definitely came here with a big appetite..... maybe a little too big because our eyes were more hungry than our stomachs! of course, we ordered the signature berry bliss pancakes, corned beef benny and mexicana skillet......... brb, i am in heaven! the berry bliss pancakes had the perfect amount of sweetness. from the benedict to the skillet, both were savory and delicious. the portions are decent and we had plenty of food left. cannot wait to come back ="
812,Enzo W.,1127,5,10/27/15,"i have been here twice for outoftown guests and it is definitely worth the wait. i tried the berry bliss, red velvet french toast, corn beef benny , and one of the skillets. all were tremendous."
813,Kathy H.,1127,5,10/3/15,"this place is worth the hour wait! compliments to the hosts and servers for keeping their calm and positive attitude with all the diners they deal with! had the cheese omelet  perfectly cooked, corned beef benny was delish, shared the wildberry pancakes....heavenly! ryan l., our wildberry tour guideserver, was super nice, funny and totally made our visit!"
814,Henry B.,1127,5,9/27/15,"wow! i am not a breakfast person but this place was incredible. it was extremely busy and for great reason. we had the wildberry crepes and the corned beef benny and both were outstanding. out waitress was also very friendly and took great care of us, i think her name was esmerelda? anyways, i cannot recommend this place enough. i wish i lived nearby so i could systematically try the entire menu. if you have read this far, set your alarm early and go there tomorrow morning. if you just woke up, get out of bed and get going! do not even brush your teeth, just go!"
815,Cathy And Lester F.,1127,5,8/9/15,extremely attentive service. generous portions. everything was very tasty!! we got the corned beef benny and the brisket hash. both were fantastic. the waitress suggested the pancake to be multigrain with blueberry no glaze. she was right on point and we fully enjoyed our pancakes! coffee and lattes are great. we would change nothing about the experience!
816,Bridget W.,1127,5,3/15/15,"this is probably the best breakfast i have ever had. i dream about coming back to eat here again. we came here while visiting chicago from out of state. food my husband and i both ordered benedicts. he got the southern benedict, and i got the corned beef benny . they were both huge portions and so rich. we did not come close to finishing. we also had to order the signature wildberry pancake just to try. so spectacular. had so much food leftover. service great service! i think we were almost immediately seated on a tuesday morning. environment such a bright happy place of delicious food. if you are ever in the area, make time to visit. so worth the hype!"
817,Kim A.,1127,5,3/3/15,"i do not leave reviews, but felt the need to start now thanks to wildberry! i visited chicago a few wks ago when the weather hit . i am from the bay area, so you can imagine just how cold i felt walking from the nearest parking garage to this cafe. i wondered if it would all be worth it.. and to my surprise, it was. i am usually a savorydish type of person when it comes to breakfast, but after reading the reviews, i knew i had to try the signature berry bliss pancakes. it was the best. tasting. pancakes. ever! vanilla anglaise, blackberry coulis, berry mascapone & fresh berries... you cannot go wrong. stacks of fluffy.. warm.. pancakes. just the right amount of sweetness... it was perfect. along with the pancakes, i also ordered the vanilla berry latte with sugar free syrup. it was amazing! we also got the corned beef benny , which was just alright imo. the menu said the benedict would come with chipotle hollandaise sauce, so i thought it would have great flavor.. but it was soso. if you are in the area, this place is a must! unlike other reviews, we got seated right away, but that is because we flew in early and got to the place around  am on a weekday and because i assume everyone likes to stay warm at home.. lol"
818,Andrew W.,1127,3,10/20/14,"this place is super popular. it is pretty good but not fantastic. some significant misses. i waited  minutes for a table. i would have waited longer but they did not bother to tell those of us waiting in line that you have to go inside give your name and get a pager. i was starving so i stayed. the ones that had been waiting in the cold and rain for longer got pissed and left. that is bad management, this cannot have been the first time this happened there ought to be a sign. i got the corned beef benny eggs benedict with corned beef hash, and chipotle hollandaise. the eggs were poached perfectly and beautifully. the hollandaise was really impressive so many places with this kind of customer volume make it from a tasteless mix and you can tell. this was rich and tasty. the corned beef was a little wet. i prefer my corned beef hash to be browned on the grill till crispy on the outside, this was not really. the hashed browns which came on the side were perfect okay, where ever there are biscuits and gravy, i am going to try them. i got a single biscuit and gravy and was really disappoined. you can get better biscuits frozen from pillsbury. it was not raised enough and was crumbly and nearly room temperature. the gravy had a really strange taste that i cannot really place. i have a pretty good sense of herbs and spices and i cannot tell what this was. it might have been a unique sausage, but the gravy had a sweet hint to it and is out of place in a sausage gravy. i did not try the pancakes but they looked good. not uniformly great, but i can say i had a good breakfast."
819,Anuj S.,1127,5,10/15/18,"i am looking at my review from a long time ago and to be honest at this point, if wildberry is not topshelf in the brunchspace, then i do not know who else is. i have tried and tried countless brunch places over the past few years, and nothing quite measures up. i mean, i do not think they have the best waffles or the best veggie burger, but somehow when you look at it as a package, they are just the best. even after trying so many options around chicago, the family always ends up preferring wildberry. bigtime props to them. i have just one suggestion for them  can you please open up a location in the west loop? that would make this a nocompetition choice for us every time."
820,Grant B.,1127,5,10/14/18,"fantastic  great food, great service. definite must try when in the chicago area. food order veggie omelet with cheddar cheese and no mushrooms, the mexicana hash with scrambled eggs, no meat, and a side of cinnamon roll pancakes. environment typical cafe setup with a lot of people waiting to get seated. they have some outdoor seats as well. verdict the mexicana was absolutely fantastic. great flavors, perfectly cooked and had all the aspects of a breakfast that we wanted eggs, hash browns, veggies , cheese, etc. customer service was phenomenal and their suggestions were on point. reservations you can reserve a spot on the yelp app. it was pretty amazing and an accurate estimate for the wait time. we had a minute wait and were able to explore the park and come back  minutes prior to our estimate and were seated rather quickly. tips reserve space with the yelp app and just relax until your time! next time would try their top rated waffle and berries pancakes."
821,Nicole M.,1127,5,10/9/18,delicious! huge omelette and my husband loved his burger! super sweet server. looking forward to coming back. get the veggie omelet and add cheese! yum
822,Kortney S.,1127,4,9/7/18,"i walked here from my hotel for a nice mid morning breakfast. i checked in via yelp to wait in line while we walked there. when we arrived there we were seated promptly and i am glad because this place is busy. and for good reason. the food is delicious. i ordered the veggie omelette with fruit and pancakes and my mom got the garden skillet with blueberry danish pancake. the portions are huge. you will feel fed. you are essentially eating breakfast and lunch. my favorite part was the pancakes. they were light and airy and melted in your mouth. our server was great, the food came out pretty quickly. it was a great experience."
823,Michelle C.,1127,5,8/14/18,"i loved everything about this place. the service was great! the waitlist on yelp worked out well and we only waited  min once we got there. i ordered the veggie hash and vanilla berry latte with almond milk. both were delicious! the vegan patty was so tasty! but definitely put your name on the waitlist through yelp, so you are not waiting outside for . hrs."
824,Kelly D.,1127,5,8/8/18,"absolutely love this place! we have never been disappointed! every employee is happy, friendly and they all work together well! you cannot go wrong with anything you order but the blueberry danish crepes are to die for...my favorite breakfast is the veggie omelet! i wish i could bring this place home."
825,Laura L.,1127,3,8/7/18,"i thought this place was slightly underwhelming, especially with all of the hype that surrounds this place. my fiance and i decided to give this place a shot, and we must have come in with really high expectations because we did not feel wowed. thankfully, we did not wait for more than  minutes otherwise, i feel like it would have been even more disappointing. i had the mushroom omelette with a side of berry pancakes, and my fiance had the veggie skillet with a side of cinnamon pancakes. both of our dishes were absolutely overwhelmed with cheese, and although the cheese was delicious, it became disgusting after a few bites. my fiance and i both had to cover our dishes with tabasco and add salt and pepper to give it some taste. the cinnamon pancakes were covered in the sweet syrupicing on top, and it really ruined the pancakes overall way way too sweet until we wiped it all off. my berry pancakes were perfect though  they were super fluffy with a little sweetness to them that negated the need for any syrup. it is rather unfortunate that my fiance and i were so extremely underwhelmed by this brunch location. maybe one day we will give it another shot."
826,Radha O.,1127,2,7/20/18,"i have been to wildberry on numerous occasions and am a little shocked with this visit. i decided to try an all vegan option for breakfast. it had tomatoes, veggies , and a veggie patty on top. i asked for a slice of cheese because it is me and cheese is my life. the seller was the avocado on top. however, i was disappointed with how flavorless the whole dish was. veganvegetarian options do not have to be bland which is something wildberry can improve on. i could have chosen a sweet dish or a scrambler, but i decided to venture out and unfortunately was not happy. hopefully they will improve the dish or create more tasteful options for those that are vegan."
827,Christin S.,1127,5,7/15/18,"just had the most amazing brunch here. the wait was about an hour, but with millennium park right across the street, it is really easy to walk around and pass the time. i got some hot green tea with lemon which was really nice. then i had the garden skillet which has a ton of veggies , hash browns, cheese, and two eggs over easy. it was delicious. i would suggest salt, pepper, and a little hot sauce on top. my fatherinlaw got the mexican skillet which was delicious. it has hash browns, chorizo, roasted jalapeos, avocado, and two eggs over easy. finally my husband got the brisket hash which was so good as well. it had hash browns and eggs and a ton of brisket which tasted awesome. then we all got a side of pancakes and all of them were awesome. banana coconut cream, berry bliss, and oreo s'mores. my favorite of course was the oreo one. it was super rich so be prepared! the staff was very nice and helpful, and we will definitely come back next time we are in chicago!!"
828,Tiffany T.,1127,4,7/10/18,"the food is always great here. both breakfast and lunch! they also have different flavor lemonades and unlimited refills!! my go to breakfast is the garden skillet with well done potatoes, my boyfriend loves the chicken and waffles they add jalapenos and bacon in the batter! for lunch, i go for the veggie burger. the smoked gouda is to die for and they put crispy onion strings on top. what more could i ask for? my boyfriend will still get the chicken and waffles during lunch because he says it is that good! occasionally he will do the mexicana skillet, but that is only when he is in the mood for some chorizo. everyone else i have brought here loves everything they make, from the lemonades to the chipotle ranch to the burgers to the cookies n cream pancakes! they are all crowd pleasers! i love this place. plus, it is in a great location. near millennium park and just a few blocks from the shopping on state street. however, they are always busy on the weekends. i have seen three hour waits for this place. so, i recommend everyone to get the no wait app! it virtually puts you in line, that way you do not have to physically go there to put your name down. one down side is that you cannot do a no wait app for more than  people. the place is filled to the brim at all times and it feels a bit cramped. especially with all of the wait staff and huge parties. it is a big space, but it is still pretty cramped which is why i cannot give it a five star rating."
829,Elliot P.,1127,4,7/7/18,"a few friends and i had breakfast at wildberry while enjoying a weekend trip to chicago. we were all blown away by how great the food was and how energetic the staff interacted. i had the veggie omelet, which included asparagus other crisp vegetables. i have had tons of veggie omelets in the past, but this definitely ranked as a favorite. i also had the tiramisu pancakes and they were perfect. i love breakfast food, but i do not like when it is too dessertlike. even though these were tiramisu inspired, they were just sweet enough. also, get the orange juice. it is freshsqueezed. seriously tasted like they squeezed it after i ordered it."
830,Ryan G.,1127,4,6/19/18,excellent breakfast joint. they have tons of veggie options and even a few vegan ones too. my partner got the vegan hash and it was delicious. my egg white veggie omelette was better than any run of the mill omelette. they have breakfast down to a science! it is always packed but the wait was minimal given the throng headed into restaurant and the service was prompt and friendly.
831,Mindy D.,1127,5,6/17/18,"found this place through yelp when i searched for breakfastbrunch spots and was impressed by the high ratings from so many reviewers. my first time visiting chicago and i can see that this is a hot spot near millenniun park. our wait was . hours long but they send you a text when your table is ready. i ordered the house speciality signature berry bliss pancakes and the vegan patty which seemed to be from a seasonal menu. the pancakes were so fluffy and delightful, and i liked how it came with a side of fresh berries. the custard drizzling was sweet enough that it did not require any syrup. the vegan patty was also tasty and was cooked with veggies like spinach, mushroom, and onion topped off with slices of avocado. also came with hash browns and a side of toast. our server was very friendly, attentive, and quick. worth the wait for some scrumptious breakfast in downtown chi!"
832,Annie R.,1127,5,6/11/18,"i waited two hours for this shit and i would do it again every saturday. if you are in chicago, you have got to try it. our waiter, jeremy, played as big a role in this rating as the food. he was aggressive one of those people who talks at you for five seconds and leave you amused and, like, totally exhausted... you have got to get that coconut mocha... oh, you do not like coconut? when is the last time you tried it? i am getting it for you. let me know if you still do not like it and we will work something out. the coconut mocha rocked. the veggie skillet and the berry pancakes were good too, four star good. but jeremy was the best waiter i have had in months, five star good. and the portions! i left stuffed!! worth the money."
833,Emily B.,1127,4,6/11/18,"a great breakfast place!! just for you to be aware, they do not allow reservations, so if you come on the weekend be prepared to wait for a very long time. however, if you come in the mornings on random weekdays you are seated almost immediately. the pancakes are insanely light and fluffy and sooo jealous, and those are just the random buttermilk ones! the veggie omelette is my goto, just because it comes with sooo much. the omelette itself is enough for  meals and then it came with a choice of pancakes or toast, and then fruit or hash browns. i have also had their regular french toast which was incredible and my friend got the red velvet french toast which just looked like a dream. i have had friends also get the skillet which they said was massive but very tasty! always many people and a nice atmosphere!"
834,Sara J.,1127,5,6/9/18,"favorite breakfast spot! my fianc and i go almost every sunday! the check in process online is extremely fast and so convenient especially since we live right around the corner. the staff is so friendly and the food is very fresh and delicious. always extremely pleased with how tasty, not only the breakfast menu but lunch menu is as well. definitely recommend the barbacoa chilaquiles, veggie black bean burger, and nutella crepes!"
835,Heather L.,1127,4,6/7/18,"with over , reviews and a high yelp score  how can you not try this spot for brunch while in the area. it is only open until  pm so they only serve breakfast and lunch so i had high brunch hopes! we went on a weekday am and were shocked that there was still a wait albeit brief. once seated, i was a bit overwhelmed with the huge brunch menu. waitstaff was attentive and helped suggest some of the most popular items. i opted for the garden skillet  which was sort of the insides of an omelette  veggies in this case with hash browns mixed in topped wcheddar cheese and then your choice of eggs i did poached. it was sort of an inside out omelette which i liked. sort of a new take on the standard and it was really good. i opted for the side of buttermilk pancakes   really good pancakes. flaky, delicate, buttery goodness. this was a ton of food and i barely made a dent. my husband got the veggie omelette with pancakes for  including cheese. huge omelette and also well cooked and darn good. believe the reviews and give it a try  you will not be disappointed."
836,Susan W.,1127,4,6/6/18,"lots of food. the omelette came with a plateful of hashbrowns and pancakes on the side, for heaven's sake. got the mushroom omelette, and also tried my companion's veggie omelette liked both. everything was yummy. fast, friendly service. yes, it was crowded and noisy on a weekday lunch hour, but we were able to converse, and nobody was bumping elbows."
837,Sarina S.,1127,5,6/1/18,"pancake heaven! my first stop in chicago and it was a wonderful start to my weekend trip. yelpers should take advantage of signing up on the waitlist via yelp. super easy, put your name on the list and they give you an estimate when you will be called, how many parties are ahead of you, and text you when it is time to get seated. sunday morning at am, there was already an hour wait so definitely plan ahead. once seated, we ordered veggie omelet, breakfast platter with eggs, sausages and hash and the oreo s'mores pancakes. everything was delicious! all the entree comes with a variety of side choice so you can easily share an entree between two people. my favorite was the hash. the oreos pancakes were super sweet and tasted amazing, but it was too sweet to finish. service is great. our food came at a decent time and even though it was packed our waitress kept checking on us to make sure we had everything we needed."
838,Francesco L.,1127,4,12/12/17,"wildberrys is definitely a tourist spot, with its location and seemingly endless wait. however, they have this great feature where you can wait online via yelp. i strongly advise you enter the virtual line at least  hours prior to your desired eating time on the weekend. in terms of food, the red velvet french toast is tasty, but more of a dessert dish than an actual entree. we shared that at the table. i had the california fig omelette, which i recommend! the sweetness of the fig compliments the cheese and bacon mixed in with the egg. lastly, despite the packed restaurant and long wait, service is very fast. food came out within  minutes. the main reason they lost a star was due to the underestimated wait time of the virtual yelp line."
839,Erica K.,1127,4,11/6/17,"yummmm. great brunch place right next to millenium park. well, to be fair, my friends and i came here fairly early around  on a saturday morning, so we did not have to wait an insanely long time, which i know for some people, including myself, can ruin a food experience. we waited about  minutes for a table of . my friend and i split the red velvet roll french toast and their southern benedict. both were delicious! the red velvet french toast was a little too rich for me, but i mean, it is brunch  to be expected. the dough of the roll itself was soft and fluffy, topped with a sugary icing and filled with a slightly tart cream cheese custard. their southern benedict was nice and hardy  great fluffy biscuits to hold up to the slight spice of the sausage and the richness of the gravy. i thought it was a delicious interpretation of a benedict! a delicious brunch place close to many great things in chicago  i highly recommend coming here, but get a reservation if you can or come early so that you do not have to wait a long time. by the time we left, there was definitely an insanely long line."
840,Colleen M.,1127,4,11/3/17,"my baby sister and i went to wildberry in between buying day of tickets for a show and the matinee itself. we checked in online while waiting for the box office to open, and then walked to the cafe just in time for our reservation! they even gave us a red velvet french toast slice because we were celebrating our birthdays! so sweet! the playlist in the restaurant was on point. the only downside was we had to wait a while for our check, which was not a big deal, but just surprising, considering how busy they were."
841,Sonia T.,1127,5,10/30/17,"every time i visit chicago, i make it a point to stop by here! it is one of the best brunches i have ever had. honestly cannot go wrong with anything on this menu. if it is your first time, i recommend going with another person because that way you can try something savory and sweet! personal favorites berry bliss pancakes aptly named, red velvet french toast, florence benedict omg my mouth is watering thinking about it and the mexicana skillet"
842,Ricky L.,1127,4,8/29/17,"would definitely check out this place since it is so famous in chicago, but i am not sure it would be worth a second visit. the prices are definitely reasonable! we waited about an hour on friday at am to get in, and then got the southern eggs benedict, red velvet french toast, and the blueberry danish pancakes. the food came really quick which was a plus after the hour wait! the benedict and pancakes were perfect, but i expected a little more from the red velvet french toast. the french toast was basically three red velvet rolls with cream inside and topped with strawberries and cream. it was a little too sugary for my tastes, but that might be what you are looking for."
843,Ganes M.,1127,5,5/30/17,"the only thing i can really say that the other k  star reviews have not said is  definitely used the nowait app so you do not have to spend  hours waiting in line. when we first checked in, there were  parties ahead of us. if you are from out of town, check in online, then an hour before you are arrival time head down and your millennium park. the best morning the salsa is sooooo much better than you would expect from a midwest cafe. really underrated and a great complement to a pretty good breakfast burrito. the berry bliss pancakes is an absolute must. only . substitute for a different side. way better than other sides. order way more than you can actually eat and split it with the guys at your table. i love the skillets. red velvet is delicious as well!"
844,PB A.,1127,5,4/25/17,"thank you, wildberry, for the great start to our day! the red velvet french toast was excellent and the banana cream pancakes were light, fluffy, and tasty. pair them with eggs, hash browns, and sausage, and it was awwwwwesome!"
845,Lana N.,1127,5,3/21/17,delicious. red velvet toast was very unique and sweet without the syrup. i felt like it was more of rolled cake? garden skillet was amazing and cooked perfectly. fyi they will not let you sit down unless all parties are there.
846,Alyssa W.,1127,3,2/15/17,". i got here a little past  on sunday morning and the wait was already  hours with  parties ahead. i spent most of that time exploring millennium park and the park across from it. but if i did not have that to do, i probably would not wait again. my boyfriend and i ordered the butcher block skillet and the fresca omelette with bliss berry pancakes on the side. the skillet was tasty and filling, but the omlette was huge and bland. so i would suggest to get a meatier omelette or get a skillet instead. i actually wonder how many eggs were in my omelette. i was between the bliss berry pancakes and the red velvet french toast. i wish i had ordered the red velvet french toast because where else can you get that and because the pancakes were okay. i appreciate that they were fluffy and light, but the amount of syrups drizzled on the pancakes made me feel like it was more for kids. the fruits on the side for the pancakes were refreshing though. you are going to want to order everything on the menu just to try it all, but you can order a signature pancakefrench toast on the side of your egg dish for an extra . instead. interestingly, the brunch here is less greasy than i have seen anywhere else. but wildberry is nothing special. get their skillets and fluffy pancakes! and the service here is great  energetic, helpful and accommodating!"
847,Enrique F.,1127,5,2/11/17,had a great breakfast earlier second time coming and it was worth the  hour wait great food and i have to give it up to the bussers they are the reason this place is what it is they are on top of everything very helpful and nice my coffee stayed full the whole stay and if it was not for them being so attentive it would not be what this place is true definition of the way a restaurant should be ran red velvet roll too die for recommend to everyone will be back soon thanks for the great experience
848,Linda V.,1127,5,10/24/18,great brunch with charming and efficient service by shannon. no wait. denver skillet delicious
849,Donnie R.,1127,3,9/30/18,"nothing to brag home about. had the chorizo benedict, wife had denver omelette and we shared some berry pancakes. i was slightly disappointed with the chorizo coming from the west coast. decent food, but fast service. gets you in and out quick"
850,Erik J.,1127,5,9/27/18,"first stop in chicago. this place is about  min walk from our hotel, club quarters. i had the los altos benedict's, super good. had chorizo and chipotle hollandaise, just enough spice. wife had the denver skillet with jalapenos. no wait which is always nice, service was prompt, would definitely come back!"
