review_id,business_id,entities,sentence,len
239,1120,[],i thought it was pretty great but nothing too special,0
239,1120,[],the quail drumsticks were probably the highlight of this dish,0
239,1120,"[('lemon pepper duck breast', 0, 24), ('duck hash', 30, 39), ('bacon braised endive', 41, 61), ('port', 67, 71), ('cherries', 79, 87), ('duck breast', 93, 104)]","lemon pepper duck breast with duck hash, bacon braised endive, and port glazed cherries that duck breast was the definition of perfection",6
239,1120,[],it was so well cooked and delicious,0
239,1120,"[('meats', 29, 34)]","if you are not used to gamey meats, then beware that it is a tad more chewy than beef",1
239,1120,"[('duck hash', 11, 20)]","as for the duck hash and all the sides, i could care less for them",1
239,1120,[],those were just okay,0
239,1120,"[('creme brulee', 5, 17), ('creme brulee vanilla bean', 50, 75), ('blueberry', 89, 98)]","trio creme brulee with assorted cookies there are creme brulee vanilla bean, brandy, and blueberry lemongrass",3
239,1120,"[('vanilla', 4, 11)]","the vanilla is the classic one, and i just thought it was so yummy",1
239,1120,[],"the brandy one is a bit too rich and heavy, so i did not really enjoy it",0
239,1120,"[('blueberry', 4, 13)]","the blueberry lemongrass one was a beautiful dark purple color, and it was tart in flavor",1
239,1120,[],the assorted cookies were just okay,0
239,1120,"[('desserts', 65, 73)]",extra complimentary assorted dessert plate we received bitesized desserts that were all different in flavor,1
239,1120,"[('jelly', 59, 64)]","there was only one that i did not enjoy, which was the red jelly one",1
239,1120,[],"otherwise, i would recommend trying all of them because they were delicious",0
239,1120,"[('chocolate mousse cake', 29, 50)]",extra complimentary birthday chocolate mousse cake this was very sweet of them to bring out for my boyfriend's birthday,1
239,1120,"[('chocolate', 32, 41)]","if you truly love the flavor of chocolate, then this is the dessert for you",1
239,1120,"[('chocolate', 34, 43)]",it is not like the grocery market chocolate,1
239,1120,"[('bitter chocolate', 20, 36)]","it has a more rich, bitter chocolate flavor to it that is amazing on the palate",1
239,1120,"[('extra complimentary pineapple cheesecake', 0, 40), ('bread', 58, 63)]","extra complimentary pineapple cheesecake muffin breakfast bread i love that they gave us something to bring home, especially since it was so convenient to eat the next morning before a flight",2
239,1120,[],loved it! plus the wrapping was super cute!,0
273,1120,[],i came here a few years ago and still have fond memories of the meal,0
273,1120,[],dinner was excellent & service was exquisite,0
273,1120,[],"though some ingredients have changed, the classic menu remains fundamentally unchanged",0
273,1120,[],it can be difficult getting a reservation,0
273,1120,[],you cannot make a reservation on opentable,0
273,1120,[],"you must call or email, & get a confirmation number",0
273,1120,[],reservations cannot be made more than two months in advance,0
273,1120,[],"needless to say, plan ahead",0
273,1120,[],"we had reservations, but somehow the hostess had us down for a different time",0
273,1120,[],"mistakes happen, but it seemed like she thought we were at fault",0
273,1120,[],i guess it is always best to confirm reservations a day prior to showing up to the restaurant,0
273,1120,[],"no matter, we were seated not too long afterwards",0
273,1120,[],the restaurant is rather dark & cozy,0
273,1120,[],a little too cozy as we audibly heard a neighboring diner who made chide remarks about our allblack attire,0
273,1120,[],it was actually really funny overhearing this,0
273,1120,[],what can i say we did not plan our outfits very well,0
273,1120,[],"for the rest of the evening, service was amazing",0
273,1120,[],the servers really make you feel taken care of here,0
273,1120,[],"overall, i give gary danko a , w the exception of the reservation discrepancy",0
273,1120,"[('meat', 52, 56), ('cheese', 58, 64)]","you can choose courses from the appetizer, seafood, meat, cheese & dessert menus",2
273,1120,[],the serving sizes are each a very goodsized portion,0
273,1120,[],"pricing currently course course course for the most bang for your buck, i encourage you to get steaks for",0
273,1120,"[('seared foie gras', 11, 27), ('butter', 110, 116)]",appetizers seared foie gras w caramelized onions & apples seared to a golden brown & melts in your mouth like butter,2
273,1120,[],"it is like eating straight up fat, but ohsogood anyway",0
273,1120,"[('foie gras', 98, 107)]",the caramelized onions & apples add sweet & tart flavors to cut through the heavy richness of the foie gras,1
273,1120,"[('crispy farm egg', 0, 15), ('poached egg', 77, 88), ('head', 111, 115), ('poached egg', 130, 141), ('bread', 143, 148), ('greens', 182, 188)]","crispy farm egg w grits, royal trumpet mushrooms, frisee who does not love a poached egg got the image in your head now take that poached egg, bread it, fry it, & serve it over some greens",6
273,1120,"[('runny egg', 45, 54)]",i always find it so satisfying to break into runny egg yolk,1
273,1120,[],a little egg yolk over frisee actually makes a pretty nice dressing,0
273,1120,"[('lobster', 10, 17), ('gulf shrimp', 19, 30), ('shimeji mushrooms & butternut squash', 32, 68), ('lobster', 92, 99), ('shrimp spread', 102, 115)]","risotto w lobster, gulf shrimp, shimeji mushrooms & butternut squash creamy w big chunks of lobster & shrimp spread throughout",5
273,1120,"[('rice', 23, 27), ('broken', 46, 52)]",the consistency of the rice was a little more broken up than i am used to for risotto,2
273,1120,"[('maine lobster', 14, 27), ('potato puree', 30, 42), ('black trumpet mushrooms', 44, 67), ('corn', 69, 73), ('claw meat', 95, 104), ('lobster', 201, 208)]","seafood roast maine lobster w potato puree, black trumpet mushrooms, corn & tarragon chunks of claw meat resting in the she will, adorned w a sprig of tarragon that looks like it is growing out of the lobster",6
273,1120,"[('peppers', 14, 21)]",seared tuna w peppers & onions mildly flavored strips of tuna over a light sauce,1
273,1120,[],"it was an interesting combination, but not the most memorable tuna i've had",0
273,1120,"[('meat', 0, 4), ('cremini mushrooms', 28, 45), ('braised shallots', 47, 63), ('potato cake', 66, 77), ('breaded & fried potato cake', 188, 215)]","meat seared filet of beef w cremini mushrooms, braised shallots & potato cake beautifully petite filet cooked to a pinkinthecenter medium rare over a sweet & savory sauce, accompanied w a breaded & fried potato cake",5
273,1120,"[('potato gratin', 60, 73)]",the current beef filet comes with a rich & creamy square of potato gratin,1
273,1120,"[('mushroom', 22, 30), ('quinoa', 46, 52), ('foie gras', 54, 63), ('ham', 68, 71)]","roast quail stuffed w mushroom ragout, leeks, quinoa, foie gras, on ham hocks & maitake w corn cake one of the better quail dishes i've had",4
273,1120,[],"quail tends to be dry, but the stuffing enhances the flavors & juices of the bird",0
273,1120,"[('corn cake', 4, 13)]",the corn cake was topped w corn salsa,1
273,1120,"[('dessert baked chocolate souffle', 0, 31), ('sauces', 34, 40)]",dessert baked chocolate souffle w sauces it was beautifully presented,2
273,1120,"[('chocolate', 26, 35), ('souffle', 76, 83)]",the server poured the the chocolate & custard sauces into the center of the souffle w ease,2
273,1120,"[('sauces', 43, 49), ('souffle', 71, 78)]",i wish i had captured a photo prior to the sauces being applied to the souffle,2
273,1120,[],"the texture was light, yet creamy, but the tasted so rich",0
273,1120,"[('louisiana butter cake', 5, 26), ('huckleberry compote', 37, 56), ('vanilla bean', 58, 70), ('apple', 169, 174)]","warm louisiana butter cake w apples, huckleberry compote &vanilla bean ice cream i did not think butter cake sounded too interesting, but it was still delicious w baked apple slices on top for fruity sweetness",4
273,1120,"[('huckleberry', 4, 15)]",the huckleberry compote added some acidity to the overall rich & buttery dessert,1
273,1120,"[('brownies', 53, 61), ('fruit jellies', 63, 76), ('cheesecake', 169, 179), ('raspberry', 189, 198)]","complimentary dessert assortment little tea cookies, brownies, fruit jellies & things as if we did not already consume enough dessert, we were also presented w a little cheesecake topped w raspberry & a single elongated candle to celebrate our special occasion",4
273,1120,"[('souffle', 102, 109)]","last but not least, we were given their signature complimentary takeout dessert, which i believe is a souffle, but i'm not sure i never got to open it",1
273,1120,"[('desserts', 56, 64), ('cheeses', 100, 107)]","had i known we were going to be consuming so many sweet desserts, i might have gone w the artisanal cheeses presented tableside",2
273,1120,"[('crispy farm egg', 48, 63), ('lobster', 65, 72), ('& chocolate souffle', 82, 101)]","the dishes that really stood out to me were the crispy farm egg, lobster risotto, & chocolate souffle",3
273,1120,"[('oysters', 51, 58), ('caviar', 61, 67)]","if i came back, i would definitely like to try the oysters w caviar",2
273,1120,[],"though pricey, i would say gary danko's prices pale in comparison to many other fine dining establishments",0
273,1120,[],it is a wonderful restaurant to dip your toes into the fine dining pool,0
273,1120,[],,0
477,1126,[],"i had to book  months in advance for the girl & the goat, and even then, the earliest dinner reservation i could get was pm for a monday evening on opentable",0
477,1126,[],that is how crazy people book in advance! i did not even know what i signed up for or even thought to comprehend that i would be eating goat meat here,0
477,1126,[],"all i knew was, if i were to go to chicago, i must go to the girl & the goat",0
477,1126,[],that is what everyone said,0
477,1126,[],and they were right,0
477,1126,[],i did not regret it one bit,0
477,1126,"[('goat leg', 28, 36), ('goat shoulder', 40, 53)]","but note if you want to eat goat leg or goat shoulder, you must call and preorder one day in advance",2
477,1126,"[('goat shoulder', 4, 17)]",the goat shoulder is lb with a lb minimum purchase,1
477,1126,"[('goat leg', 4, 12)]",the goat leg was even larger,1
477,1126,[],,0
477,1126,[],,0
477,1126,[],,0
477,1126,[],"we did not preorder because lb for  people was way too much food! however, there are other goat dishes that you can still order!!! rory mcilroy",0
477,1126,[],broker'sÄã gin,0
477,1126,[],lychee,0
477,1126,[],pink peppercorn,0
477,1126,[],black tea,0
477,1126,"[('lemon', 0, 5)]",lemon,1
477,1126,[],"this cocktail was one of the most refreshing, light and caffeinated cocktails i have ever had",0
477,1126,"[('lemon', 46, 51), ('butter', 60, 66), ('blended', 94, 101)]",i love the contrast of the tea and lychee and lemon yet the butter and sweet and sour flavors blended together so nicely,3
477,1126,[],goat liver mousse,0
477,1126,"[('berry lamb', 0, 10)]",berry lamb jam,1
477,1126,[],cranberry mostarda,0
477,1126,"[('bread & butter pickles', 0, 22)]",bread & butter pickles,1
477,1126,[],i really love this dish even though i feel like i might already be biased because i love pate and this is similar to pate in concept,0
477,1126,"[('mousse', 4, 10)]",the mousse was very light and soft yet rich in goat liver flavor,1
477,1126,"[('bread', 38, 43)]",i enjoyed spreading the mousse on the bread,1
477,1126,"[('pickled sauces', 22, 36)]",the contrast with the pickled sauces was a palate cleanser,1
477,1126,[],hamachi crudo,0
477,1126,[],chilisoy vinaigrette,0
477,1126,[],finger hots,0
477,1126,[],gooseberries,0
477,1126,"[('puffed black rice', 0, 17)]",puffed black rice,1
477,1126,[],this was everyone's favorite dish all around,0
477,1126,[],i actually have never had good hamachi crudo before,0
477,1126,[],the fish would always be so tough to chew,0
477,1126,"[('wood oven roasted pig face', 55, 81)]",but these were as tender and soft and smooth as can be wood oven roasted pig face,1
477,1126,"[('sunny side egg', 0, 14)]",sunny side egg,1
477,1126,[],tamarind,0
477,1126,[],cilantro,0
477,1126,[],red winemaple,0
477,1126,[],potato stix,0
477,1126,[],"hmm, i think this was my favorite!!! i just enjoyed eating the meat so much!! there was such good flavor in this dish",0
477,1126,[],i think it is also the tamarind,0
477,1126,"[('crisp braised pork shank', 0, 24)]",crisp braised pork shank,1
477,1126,"[('buttermilk', 0, 10)]",buttermilk dressing,1
477,1126,"[('butternut squash kimchi', 0, 23)]",butternut squash kimchi,1
477,1126,[],naan,0
477,1126,"[('pork shank', 48, 58)]",wait!! i think this was my favorite too!!!! the pork shank was huge,1
477,1126,[],the meat flakes off from the bones so easy,0
477,1126,[],ugh,0
477,1126,[],so,0
477,1126,[],delicious,0
477,1126,[],bucatini,0
477,1126,"[('milk braised pork shoulder', 0, 26)]",milk braised pork shoulder,1
477,1126,[],tomato,0
477,1126,"[('pasta', 47, 52)]","hmm, i think this was also my favorite!!!! the pasta was very soft and chewy",1
477,1126,"[('milk braised', 53, 65)]",the light tomato sauce was milky and creamy from the milk braised,1
477,1126,"[('pork', 4, 8), ('caramel corn', 27, 39)]",the pork was soooo tender! caramel corn & malt balls,2
477,1126,"[('vanilla malt', 0, 12), ('cream', 17, 22)]",vanilla malt ice cream,2
477,1126,[],popcorn caramel,0
477,1126,[],chocolate magic she will,0
477,1126,"[('desserts', 74, 82), ('chocolate', 115, 124), ('ice cream', 129, 138), ('caramel', 143, 150), ('group', 254, 259)]","and now let us end it with some birthday dessert with one of their famous desserts! i love the playful popcorn and chocolate and ice cream and caramel altogether! pros very friendly attentive service dim ambience with perfect environment for a date or a group huge restaurant, a lot of seating delicious food goat! plenty of other restaurants and bars around to hop to afterwards cons there are none! tip you can book on open table  months in advance",5
492,1126,[],"i had to book  months in advance for the girl & the goat, and even then, the earliest dinner reservation i could get was pm for a monday evening on opentable",0
492,1126,[],that is how crazy people book in advance! i did not even know what i signed up for or even thought to comprehend that i would be eating goat meat here,0
492,1126,[],"all i knew was, if i were to go to chicago, i must go to the girl & the goat",0
492,1126,[],that is what everyone said,0
492,1126,[],and they were right,0
492,1126,[],i did not regret it one bit,0
492,1126,"[('goat leg', 28, 36), ('goat shoulder', 40, 53)]","but note if you want to eat goat leg or goat shoulder, you must call and preorder one day in advance",2
492,1126,"[('goat shoulder', 4, 17)]",the goat shoulder is lb with a lb minimum purchase,1
492,1126,"[('goat leg', 4, 12)]",the goat leg was even larger,1
492,1126,[],,0
492,1126,[],,0
492,1126,[],,0
492,1126,[],"we did not preorder because lb for  people was way too much food! however, there are other goat dishes that you can still order!!! rory mcilroy",0
492,1126,[],broker'sÄã gin,0
492,1126,[],lychee,0
492,1126,[],pink peppercorn,0
492,1126,[],black tea,0
492,1126,"[('lemon', 0, 5)]",lemon,1
492,1126,[],"this cocktail was one of the most refreshing, light and caffeinated cocktails i have ever had",0
492,1126,"[('lemon', 46, 51), ('butter', 60, 66), ('blended', 94, 101)]",i love the contrast of the tea and lychee and lemon yet the butter and sweet and sour flavors blended together so nicely,3
492,1126,[],goat liver mousse,0
492,1126,"[('berry lamb', 0, 10)]",berry lamb jam,1
492,1126,[],cranberry mostarda,0
492,1126,"[('bread & butter pickles', 0, 22)]",bread & butter pickles,1
492,1126,[],i really love this dish even though i feel like i might already be biased because i love pate and this is similar to pate in concept,0
492,1126,"[('mousse', 4, 10)]",the mousse was very light and soft yet rich in goat liver flavor,1
492,1126,"[('bread', 38, 43)]",i enjoyed spreading the mousse on the bread,1
492,1126,"[('pickled sauces', 22, 36)]",the contrast with the pickled sauces was a palate cleanser,1
492,1126,[],hamachi crudo,0
492,1126,[],chilisoy vinaigrette,0
492,1126,[],finger hots,0
492,1126,[],gooseberries,0
492,1126,"[('puffed black rice', 0, 17)]",puffed black rice,1
492,1126,[],this was everyone's favorite dish all around,0
492,1126,[],i actually have never had good hamachi crudo before,0
492,1126,[],the fish would always be so tough to chew,0
492,1126,"[('wood oven roasted pig face', 55, 81)]",but these were as tender and soft and smooth as can be wood oven roasted pig face,1
492,1126,"[('sunny side egg', 0, 14)]",sunny side egg,1
492,1126,[],tamarind,0
492,1126,[],cilantro,0
492,1126,[],red winemaple,0
492,1126,[],potato stix,0
492,1126,[],"hmm, i think this was my favorite!!! i just enjoyed eating the meat so much!! there was such good flavor in this dish",0
492,1126,[],i think it is also the tamarind,0
492,1126,"[('crisp braised pork shank', 0, 24)]",crisp braised pork shank,1
492,1126,"[('buttermilk', 0, 10)]",buttermilk dressing,1
492,1126,"[('butternut squash kimchi', 0, 23)]",butternut squash kimchi,1
492,1126,[],naan,0
492,1126,"[('pork shank', 48, 58)]",wait!! i think this was my favorite too!!!! the pork shank was huge,1
492,1126,[],the meat flakes off from the bones so easy,0
492,1126,[],ugh,0
492,1126,[],so,0
492,1126,[],delicious,0
492,1126,[],bucatini,0
492,1126,"[('milk braised pork shoulder', 0, 26)]",milk braised pork shoulder,1
492,1126,[],tomato,0
492,1126,"[('pasta', 47, 52)]","hmm, i think this was also my favorite!!!! the pasta was very soft and chewy",1
492,1126,"[('milk braised', 53, 65)]",the light tomato sauce was milky and creamy from the milk braised,1
492,1126,"[('pork', 4, 8), ('caramel corn', 27, 39)]",the pork was soooo tender! caramel corn & malt balls,2
492,1126,"[('vanilla malt', 0, 12), ('cream', 17, 22)]",vanilla malt ice cream,2
492,1126,[],popcorn caramel,0
492,1126,[],chocolate magic she will,0
492,1126,"[('desserts', 74, 82), ('chocolate', 115, 124), ('ice cream', 129, 138), ('caramel', 143, 150), ('group', 254, 259)]","and now let us end it with some birthday dessert with one of their famous desserts! i love the playful popcorn and chocolate and ice cream and caramel altogether! pros very friendly attentive service dim ambience with perfect environment for a date or a group huge restaurant, a lot of seating delicious food goat! plenty of other restaurants and bars around to hop to afterwards cons there are none! tip you can book on open table  months in advance",5
510,1126,[],"i had to book  months in advance for the girl & the goat, and even then, the earliest dinner reservation i could get was pm for a monday evening on opentable",0
510,1126,[],that is how crazy people book in advance! i did not even know what i signed up for or even thought to comprehend that i would be eating goat meat here,0
510,1126,[],"all i knew was, if i were to go to chicago, i must go to the girl & the goat",0
510,1126,[],that is what everyone said,0
510,1126,[],and they were right,0
510,1126,[],i did not regret it one bit,0
510,1126,"[('goat leg', 28, 36), ('goat shoulder', 40, 53)]","but note if you want to eat goat leg or goat shoulder, you must call and preorder one day in advance",2
510,1126,"[('goat shoulder', 4, 17)]",the goat shoulder is lb with a lb minimum purchase,1
510,1126,"[('goat leg', 4, 12)]",the goat leg was even larger,1
510,1126,[],,0
510,1126,[],,0
510,1126,[],,0
510,1126,[],"we did not preorder because lb for  people was way too much food! however, there are other goat dishes that you can still order!!! rory mcilroy",0
510,1126,[],broker'sÄã gin,0
510,1126,[],lychee,0
510,1126,[],pink peppercorn,0
510,1126,[],black tea,0
510,1126,"[('lemon', 0, 5)]",lemon,1
510,1126,[],"this cocktail was one of the most refreshing, light and caffeinated cocktails i have ever had",0
510,1126,"[('lemon', 46, 51), ('butter', 60, 66), ('blended', 94, 101)]",i love the contrast of the tea and lychee and lemon yet the butter and sweet and sour flavors blended together so nicely,3
510,1126,[],goat liver mousse,0
510,1126,"[('berry lamb', 0, 10)]",berry lamb jam,1
510,1126,[],cranberry mostarda,0
510,1126,"[('bread & butter pickles', 0, 22)]",bread & butter pickles,1
510,1126,[],i really love this dish even though i feel like i might already be biased because i love pate and this is similar to pate in concept,0
510,1126,"[('mousse', 4, 10)]",the mousse was very light and soft yet rich in goat liver flavor,1
510,1126,"[('bread', 38, 43)]",i enjoyed spreading the mousse on the bread,1
510,1126,"[('pickled sauces', 22, 36)]",the contrast with the pickled sauces was a palate cleanser,1
510,1126,[],hamachi crudo,0
510,1126,[],chilisoy vinaigrette,0
510,1126,[],finger hots,0
510,1126,[],gooseberries,0
510,1126,"[('puffed black rice', 0, 17)]",puffed black rice,1
510,1126,[],this was everyone's favorite dish all around,0
510,1126,[],i actually have never had good hamachi crudo before,0
510,1126,[],the fish would always be so tough to chew,0
510,1126,"[('wood oven roasted pig face', 55, 81)]",but these were as tender and soft and smooth as can be wood oven roasted pig face,1
510,1126,"[('sunny side egg', 0, 14)]",sunny side egg,1
510,1126,[],tamarind,0
510,1126,[],cilantro,0
510,1126,[],red winemaple,0
510,1126,[],potato stix,0
510,1126,[],"hmm, i think this was my favorite!!! i just enjoyed eating the meat so much!! there was such good flavor in this dish",0
510,1126,[],i think it is also the tamarind,0
510,1126,"[('crisp braised pork shank', 0, 24)]",crisp braised pork shank,1
510,1126,"[('buttermilk', 0, 10)]",buttermilk dressing,1
510,1126,"[('butternut squash kimchi', 0, 23)]",butternut squash kimchi,1
510,1126,[],naan,0
510,1126,"[('pork shank', 48, 58)]",wait!! i think this was my favorite too!!!! the pork shank was huge,1
510,1126,[],the meat flakes off from the bones so easy,0
510,1126,[],ugh,0
510,1126,[],so,0
510,1126,[],delicious,0
510,1126,[],bucatini,0
510,1126,"[('milk braised pork shoulder', 0, 26)]",milk braised pork shoulder,1
510,1126,[],tomato,0
510,1126,"[('pasta', 47, 52)]","hmm, i think this was also my favorite!!!! the pasta was very soft and chewy",1
510,1126,"[('milk braised', 53, 65)]",the light tomato sauce was milky and creamy from the milk braised,1
510,1126,"[('pork', 4, 8), ('caramel corn', 27, 39)]",the pork was soooo tender! caramel corn & malt balls,2
510,1126,"[('vanilla malt', 0, 12), ('cream', 17, 22)]",vanilla malt ice cream,2
510,1126,[],popcorn caramel,0
510,1126,[],chocolate magic she will,0
510,1126,"[('desserts', 74, 82), ('chocolate', 115, 124), ('ice cream', 129, 138), ('caramel', 143, 150), ('group', 254, 259)]","and now let us end it with some birthday dessert with one of their famous desserts! i love the playful popcorn and chocolate and ice cream and caramel altogether! pros very friendly attentive service dim ambience with perfect environment for a date or a group huge restaurant, a lot of seating delicious food goat! plenty of other restaurants and bars around to hop to afterwards cons there are none! tip you can book on open table  months in advance",5
571,1126,[],honest review hit n miss good food but not the best food i ever had prolly would not come back due to the hassle of getting a seat think if they were open even earlier it would make it less crowded they have to accommodate the crowd in some way make recommendations or come on a weekday at  you can sit at the bar or eat at the waiting area otherwise you will wait  hours second time coming here first review still relevant because most of the dishes have not changed since i been here so read both,0
571,1126,[],service whenever there are more then  hostess beware for snotty bad service like why do you need  hostesses,0
571,1126,[],the servers gave good recommendations they said the ingredients they refilled ur water n they were so kind loved it but it gets kind of sluggish when it gets supper crowded and when they want you to leave,0
571,1126,"[('duck', 25, 29), ('beef tongue', 46, 57), ('branzino pigface chickpea', 64, 89), ('empanada chocolate pavlova lemon cake', 99, 136), ('jus', 194, 197), ('desserts', 452, 460)]",the best things were the duck tongues halibut beef tongue whole branzino pigface chickpea fritter  empanada chocolate pavlova lemon cake i think if they cut the menu down from like  pages to  n jus focused on like  dishes this restaurant would make better food n be more consistent like plz shorten the menu n update the menu the same things from like years ago are still on the menu wish the dishes she made on iron chef would be on the menu also fix desserts their basic in flavor chickpea fritter chaat  not the best chaat i ever had was expecting more spices but really tasty,6
571,1126,"[('fritters', 4, 12)]",the fritters were amazing supper crispy yet light just put more  was not enough their that good,1
571,1126,[],the carrot humus was really good loved the sweetness wish there was a lil heat to off set it,0
571,1126,"[('pickles strawberries', 10, 30), ('empanadas', 147, 156), ('complex', 175, 182)]",loved the pickles strawberries adds acidity my only complaint it needs salt so add capers or something salty goat empanadas  i usually do not like empanadas because their not complex but this was really flavorful,3
571,1126,"[('aioli', 51, 56)]",the empanada was really crunchy and not greasy the aioli was really flavorful wish there was more,1
571,1126,"[('blue cheese', 88, 99), ('blue cheese', 119, 130), ('calamari', 215, 223)]",loved the veggies on top for freshness my complaint is i wanted more blue cheese i love blue cheese n would have loved blue cheese on top instead of queso fresco im mexican n hate that cheese it has no flavor to it calamari bruschetta  worst dish of the nite,3
571,1126,"[('goat cheese', 30, 41), ('calamari', 46, 54)]",its a very bland dish and the goat cheese and calamari do not go together at all,2
571,1126,"[('bread', 4, 9), ('goat cheese', 30, 41)]",the bread was amazing and the goat cheese was really good,2
571,1126,"[('bacon', 4, 9)]",the bacon was terrible because it was not crispy it was flabby and soggy like they boiled it,1
571,1126,"[('green tomatoes', 4, 18)]",the green tomatoes did not work at all do not know why it was there,1
571,1126,"[('beef tongue', 41, 52)]",its also hard to eat the dish very messy beef tongue  best dish of the nite,1
571,1126,"[('salad', 4, 9)]",the salad on top with the sweet sauce was to die for put more,1
571,1126,"[('beef tongue', 9, 20)]",then the beef tongue was tender and crispy,1
571,1126,"[('salsa verde', 4, 15)]",the salsa verde was really fresh like a pesto,1
571,1126,"[('pickled onions', 10, 24), ('gills', 197, 202), ('common', 220, 226)]",loved the pickled onions for acidity the issue was the masa their way to big and to thick make them smaller wood fired whole branzino  amazing fish was really crispy and seasoned just take out the gills plz that is like common knowledge n wish it was a more unique fish,3
571,1126,"[('papaya salad', 4, 16)]",the papaya salad is what makes the dish it adds so much flavor and texture,1
571,1126,[],the broth is good just do not put to much tomato in it wish it was thicker to,0
571,1126,"[('bread', 13, 18), ('rice', 20, 24), ('noodles', 28, 35), ('pig face', 75, 83), ('pig face', 157, 165), ('fries', 187, 192), ('pork', 230, 234), ('aioli', 263, 268)]","if there was bread, rice or noodles would really bring everything together pig face   its like everything you want for breakfast all in one dish amazing the pig face is supper crispy the fries add texture the maple syrup with the pork is the best combination the aioli is to die for",8
571,1126,"[('egg', 4, 7), ('sauces', 64, 70), ('aioli', 122, 127), ('aioli', 188, 193), ('beans', 268, 273), ('chocolate pavlova', 375, 392), ('black', 421, 426)]",the egg was overcooked though and they do not put enough of the sauces it needs a lot of tje maple syrup and a lot of the aioli to make the dish work i would ask for extra maple syrup and aioli on the side goat neck  was good not great idk if it was the yogurt or the beans but that was the only thing with flavor the goat is tender but not flavorful just was expecting more chocolate pavlova  tasty its not to sweet the black sessame makes it taste like popcorn the meringue was crispy,7
571,1126,[],if i had any complaints it would be to put a lil salt or chili for complexity,0
571,1126,"[('desserts biggish', 4, 20), ('lemon pound cake', 51, 67), ('lemon', 91, 96)]",the desserts biggish so it does need more icecream lemon pound cake  amazing i do not like lemon or acidic food but this was really good,3
571,1126,"[('cake', 89, 93)]",it was not to acidic which i loved the perfect balance of acidity and sweetness wish the cake was moister but loved the crispy sugar on top,1
571,1126,[],the icecream was amazing but was to hard and not enough,0
575,1126,[],"what a delicious meal on my first night during a weekend trip in chicago!?! stephanie izard, top chef winner and chicago native, has outdone herself with an innovative menu of family style small platestapas with bold flavors and mediterranean influence",0
575,1126,"[('roasted pig face', 73, 89), ('goat empanadas', 95, 109), ('chicken', 177, 184), ('baby short ribs', 193, 208), ('sauted green beans', 214, 232)]","whether you are an adventurous eater, ready to indulge in duck toungues, roasted pig face, and goat empanadas or you love more traditional fare such as succulent ramp marinated chicken, tender baby short ribs, and sauted green beans, girl and the goat has something delicious for everyone",5
575,1126,"[('west loop', 64, 73)]","a dining experience at girl and the goat, located in the trendy west loop, is highly coveted, so make sure to make a reservation well in advance",1
575,1126,[],we made our reservation a few months in advance on opentable,0
575,1126,[],"initially there were only reservations available at  pm on thursday, however we checked back and reservations opened up",0
575,1126,[],we ended up making a reservation at  pm on thursday,0
575,1126,[],they were very busy but we were seated quickly,0
575,1126,[],"there are plenty of tables throughout the restaurant and also communal style seating on a long booth in the center of the restaurant, which is where we were seated",0
575,1126,[],"the server explained the menu, that a group of two diners typically orders four to six dishes to be shared and that the dishes would be served starting with the lightest and ending with heaviest",0
575,1126,[],some dishes can also be served as half orders which was advantageous for myself since my dining companion has an aversion to seafood while i love it and wanted to try a little bit of everything,0
575,1126,[],most dishes range from  a piece,0
575,1126,"[('goat empanadas', 4, 18), ('piqued', 20, 26)]","the goat empanadas, piqued our interest and we were so glad we ordered these as they were one of our favorite items that we tried here",2
575,1126,"[('goat empanadas', 4, 18), ('apple', 87, 92)]","the goat empanadas were served as two, with misoblue alioli, chanterelle mushrooms and apple giardiniera",2
575,1126,"[('goat meat', 35, 44)]",the sauce was so flavorful and the goat meat was tender and delicious,1
575,1126,"[('pulled pork', 73, 84)]","if you have never consumed goat meat before, it is almost reminiscent of pulled pork, very tender, flavorful, and delicious",1
575,1126,"[('chickpea fritters', 17, 34), ('quinoa', 49, 55), ('chickpeas', 67, 76)]","next up were the chickpea fritters , served with quinoa tabbouleh, chickpeas , pomegranate seeds, feta, and a tahini vinaigrette",3
575,1126,[],the combination of flavors was amazing,0
575,1126,[],the fritter had a polenta or tofu like texture,0
575,1126,[],the sauce was delicious,0
575,1126,"[('green garli pierogies', 16, 37), ('cream', 67, 72), ('tomato rhubarb relish', 78, 99)]","next we had the green garli pierogies, served with a scallion sour cream, and tomato rhubarb relish, very tasty",3
575,1126,[],service has the illusion of being attentive as there were certain employees throughout the restaurant who is only responsibility was keeping everyone's water glass filled and plateware and utensils fresh and clean,0
575,1126,[],"however, our main waiter never came back and checked on us throughout the entire meal after the first initial order taking, even though he checked on the family next to us several times",0
575,1126,[],i had to wave him down to add a couple seafood dishes to the order and a cocktail,0
575,1126,"[('fried oysters', 14, 27)]",i ordered the fried oysters,1
575,1126,"[('fried oysters', 43, 56), ('fried mushroom', 109, 123)]","they were delicious! if you have never had fried oysters, i would equate them to the flavor and texture of a fried mushroom",2
575,1126,"[('scallop', 51, 58)]","i also had a half order of scallops, which was one scallop, since my friend does not like seafood",1
575,1126,"[('scallop', 4, 11), ('brown butter', 31, 43), ('blood orange', 52, 64), ('smoked beet', 66, 77)]","the scallop was garnished with brown butter alioli, blood orange, smoked beet, and pistachios",4
575,1126,"[('scallop', 64, 71)]",the flavors and garnishing was great but i actually thought the scallop was slightly undercooked,1
