review_id,user_name,business_id,stars,date,sentence
183,Nari H.,1116,4,10/30/18,until next time!
184,Megan H.,1116,5,10/30/18,"so i would just had dinner and was on my way to dessert, but i had to stop by tartine bakery because it is a san francsico staple and i am not in the mission district often"
184,Megan H.,1116,5,10/30/18,"i could not get any of the more extravagant desserts, but next time i am getting that coconut cream tart! cookies, croissants , pies, i could not decide"
184,Megan H.,1116,5,10/30/18,"the guy behind the counter suggested the morning bun because it is their most popular item, so i went with that"
184,Megan H.,1116,5,10/30/18,morning bun
184,Megan H.,1116,5,10/30/18,"this is like a cinnamon roll in the way the bread has layers, but like a croissant in the way the bread pulls apart"
184,Megan H.,1116,5,10/30/18,it is flavored with cinnamon sugar and candied orange and is on the sweeter side
184,Megan H.,1116,5,10/30/18,it took me a couple days to eat it
184,Megan H.,1116,5,10/30/18,i really liked the crunch of the sugar granules covering the bun
184,Megan H.,1116,5,10/30/18,i think the orange flavor complemented the cinnamon well
184,Megan H.,1116,5,10/30/18,"there was a line, but it moved fast, and the service was friendly"
184,Megan H.,1116,5,10/30/18,"it is pricey, but worth it"
184,Megan H.,1116,5,10/30/18,
185,Harry X.,1116,3,10/28/18,"good, but overhyped in my opinion"
185,Harry X.,1116,3,10/28/18,tried a regular croissant and the coconut cream tart
185,Harry X.,1116,3,10/28/18,the croissant was massive but pretty bland
185,Harry X.,1116,3,10/28/18,"i could barely taste any butteriness which sort of defeats the point of a croissant in comparison, arsicault bakery seems to do them much better"
185,Harry X.,1116,3,10/28/18,"the coconut cream tart was delicious but came in at over after tax, which is more expensive than a super suiza quesadilla at el farolito basically this dessert costs more than a hearty meal in the same neighborhood"
185,Harry X.,1116,3,10/28/18,"may come back later to try some of their other offerings, but not quite sure about the hype after my first visit"
185,Harry X.,1116,3,10/28/18,
186,Rebecca O.,1116,5,10/24/18,holy mother
186,Rebecca O.,1116,5,10/24/18,tartine takes the prize for the best pastries and baked goods i have ever had
186,Rebecca O.,1116,5,10/24/18,we went twice while in sf both at off hours early morning and afternoon and only had to wait minutes
186,Rebecca O.,1116,5,10/24/18,"we tried a whole host of pastries, but my favorite was the morning bun"
186,Rebecca O.,1116,5,10/24/18,the croissant was the most incredible croissant ever
186,Rebecca O.,1116,5,10/24/18,"if you have the chance, go!"
187,Kevin N.,1116,5,10/24/18,do yourself a favor a take a day off work and treat yo self with some delicious food from tartine
187,Kevin N.,1116,5,10/24/18,"the line is totally worth it, but if you want to avoid the hassle, try to come on a weekday"
187,Kevin N.,1116,5,10/24/18,the place itself is pretty small
187,Kevin N.,1116,5,10/24/18,"if you have a large party, do not expect to be seated"
187,Kevin N.,1116,5,10/24/18,they have a few tables inside and then three tables outside
187,Kevin N.,1116,5,10/24/18,pain au jambon ham and cheese croissant
187,Kevin N.,1116,5,10/24/18,must get
187,Kevin N.,1116,5,10/24/18,morning bun sweet and delicious
187,Kevin N.,1116,5,10/24/18,the orange really comes through the whole bun and not just the outside quiche i've never had a quiche this perfect before
187,Kevin N.,1116,5,10/24/18,the egg is the perfect soft consistency sourdough take a giant loaf home
187,Kevin N.,1116,5,10/24/18,so tasty and will last you a while
188,Mary X.,1116,4,10/22/18,"pretty long waits throughout the day, but you have to try the banana cream tart"
188,Mary X.,1116,4,10/22/18,it was the best i've had mission pie comes very close
188,Mary X.,1116,4,10/22/18,the crust is phenomenal and there is a caramelized flavor to it that makes it that much better
188,Mary X.,1116,4,10/22/18,the croissants are huge and the lamination on them are pretty spot on
188,Mary X.,1116,4,10/22/18,"i personally thought the croissant was too crunchy though, was looking for a bit of fluff in the middle"
188,Mary X.,1116,4,10/22/18,morning bun was also very flaky and firm
188,Mary X.,1116,4,10/22/18,i do not really eat morning buns though so i do not know how they should taste
188,Mary X.,1116,4,10/22/18,the chocolate chip walnut cookie is big but very flat and super crispy
188,Mary X.,1116,4,10/22/18,"i enjoyed it, despite know all that extra butter is probably the secret to the nice crunch it has"
188,Mary X.,1116,4,10/22/18,would come back to try their lemon meringue cake and other cream tarts!
189,Mel L.,1116,5,10/21/18,tartine delivers the tastiest pastries and other baked goods so consistently
189,Mel L.,1116,5,10/21/18,there is almost always a line but it tends to go quickly and it is always worth the wait
189,Mel L.,1116,5,10/21/18,they are known for many things but the banana tart is one of the most well known
189,Mel L.,1116,5,10/21/18,"both the banana tart and the coconut cream are both very good, creamy with a flaky crust"
189,Mel L.,1116,5,10/21/18,"the morning bun, almond croissant and the ham and cheese croissant are among my favorites and i have to get those every time"
189,Mel L.,1116,5,10/21/18,coffee is great too
189,Mel L.,1116,5,10/21/18,the shop is small but i was fortunate enough to snag table seats the last two times i've visited
189,Mel L.,1116,5,10/21/18,"if you find yourself in the mission, stopping by tartine is a must"
189,Mel L.,1116,5,10/21/18,
190,Christopher L.,1116,5,10/21/18,omg do not get me started on tartine
190,Christopher L.,1116,5,10/21/18,i've been here at least times so far and have been coming at least twice a month since i've moved here it is rare that i go anywhere more than once
190,Christopher L.,1116,5,10/21/18,"it also does not help that i live a block away from this delightful, delicious bakery"
190,Christopher L.,1116,5,10/21/18,the pastries they make here are probably the best i've ever had in the city
190,Christopher L.,1116,5,10/21/18,i would say my favorite are the almond croissant and the banana cream tart
190,Christopher L.,1116,5,10/21/18,"i've also tried the regular croissant , chocolate croissant , ham and cheese croissant , morning bun, buttermilk scone, lemon meringue cake, ham and egg quiche and the croque monsieur with ham"
190,Christopher L.,1116,5,10/21/18,so i will speak about the croissants in general
190,Christopher L.,1116,5,10/21/18,"the croissants they create here are huge, you might think that is crazy for a croissant but i've paid for croissants that are half the size"
190,Christopher L.,1116,5,10/21/18,"here, they are super sized and can be a meal in itself! the croissants have a dry, crunchy surface that breaks super easily, but a warm, cozy, fluffy inside that almost melts in your mouth"
190,Christopher L.,1116,5,10/21/18,their croissants here are so good and you would be fine choosing any croissant
190,Christopher L.,1116,5,10/21/18,"the banana cream tart is even more filling, it really satisfies the craving for any sweet tooths out there"
190,Christopher L.,1116,5,10/21/18,"it comes with banana, whipped cream, caramel, chocolate flakes and a whole bunch of other goodness"
190,Christopher L.,1116,5,10/21/18,one of the best tarts i've ever had
190,Christopher L.,1116,5,10/21/18,all the other things i've tried all of them are pretty solid
190,Christopher L.,1116,5,10/21/18,"things that were pretty average were the morning bun and their scones, but still pretty decent"
190,Christopher L.,1116,5,10/21/18,"honestly, you cannot go wrong here! when in doubt, any of the things first listed in it is section is pretty solid"
190,Christopher L.,1116,5,10/21/18,also prepare to wait here! unless you come really early
190,Christopher L.,1116,5,10/21/18,there is often a line that can take anywhere from minutes before when you line up and when you pay for your order
190,Christopher L.,1116,5,10/21/18,also do not come too late because they usually run out of the best things early on
190,Christopher L.,1116,5,10/21/18,
191,Carmen N.,1116,5,10/16/18,"the best croissant ever! nice and flaky, not to buttery"
191,Carmen N.,1116,5,10/16/18,we also got the chocolate eclair
191,Carmen N.,1116,5,10/16/18,my son loved it so much we bought another one to take out
191,Carmen N.,1116,5,10/16/18,the match latte and coffee were on the weak side
191,Carmen N.,1116,5,10/16/18,would definitely come back for the pastry but would skip the drinks
191,Carmen N.,1116,5,10/16/18,
192,Jennifer C.,1116,5,10/16/18,we loved the morning bun! it was crispy and had a hint of citrus
192,Jennifer C.,1116,5,10/16/18,the banana cream tart had real banana slices and was not too overwhelming in banana flavor
192,Jennifer C.,1116,5,10/16/18,the crust had chocolate and caramel
192,Jennifer C.,1116,5,10/16/18,the chocolate croissant was fluffy and so good!
193,Molly M.,1116,5,10/12/18,tartine was one of our first stops on our trip to san francisco
193,Molly M.,1116,5,10/12/18,"after wandering the mission, we stopped by to grab some goodies before heading to enjoy them at dolores park"
193,Molly M.,1116,5,10/12/18,"at , the line was out the door but still better than i expected! we waited for about minutes before getting to the front, where we ordered a croissant and a morning bun"
193,Molly M.,1116,5,10/12/18,"both were enormous the croissant was deliciously buttery with a crisp flakey crust, and soft layers upon layers of delicate dough on the inside, with an appreciably nice chew"
193,Molly M.,1116,5,10/12/18,"it was so good, i ruined my appetite for dinner! we ended up saving the morning bun and it was still good the next day sweet, with a hint of citrus zest"
193,Molly M.,1116,5,10/12/18,"we saw loaves of sourdough coming out of the oven at this time, so if you want the freshest bread, get here around !"
194,Maria U.,1116,5,10/10/18,"i'm in love with this bakery, this place has my heart"
194,Maria U.,1116,5,10/10/18,everything about this place is great
194,Maria U.,1116,5,10/10/18,"the food, the customer service, and overall experience is amazing"
194,Maria U.,1116,5,10/10/18,this place does fill up quick so make sure you have a plan b if you cannot find seating inside
194,Maria U.,1116,5,10/10/18,a lot of people do grab their treats and head out
194,Maria U.,1116,5,10/10/18,"when you first come in you see a large display counter on the left hand side, a register and drink bar towards the back and a seating area to the right"
194,Maria U.,1116,5,10/10/18,i would not recommend coming here with a large group of people unless it is during a less frequently visited time
194,Maria U.,1116,5,10/10/18,"when i went there with my coworker, we got a guyere & has croissant"
194,Maria U.,1116,5,10/10/18,a lemon tart and a frangipane tart with a couple of coffees
194,Maria U.,1116,5,10/10/18,"on my gosh, there is really no other way to say but this place is amazing!! the flaky croissant was out of this world"
194,Maria U.,1116,5,10/10/18,it had a delicious buttery taste to it with the right amount of crunch
194,Maria U.,1116,5,10/10/18,the lemon tart was also absolutely genius
194,Maria U.,1116,5,10/10/18,"the lemon filling was perfectly made! the frangipane tart made me so happy, mary berry would be proud"
194,Maria U.,1116,5,10/10/18,the bottom was not crumbly or overly sweet
194,Maria U.,1116,5,10/10/18,it was just right
194,Maria U.,1116,5,10/10/18,im so sad in leaving san francisco next week because i want to come back here every single day
194,Maria U.,1116,5,10/10/18,"trust me you all, this is a bakery you want to visit if you are in town"
194,Maria U.,1116,5,10/10/18,you will not be disappointed!
195,Jang N.,1116,5,10/10/18,the best bakery i have ever been to! it is the closest thing to bakeries i've had in france
195,Jang N.,1116,5,10/10/18,i'm a huge fan of eclairs and they have the best eclairs i have ever tasted
195,Jang N.,1116,5,10/10/18,i'm also a huge fan of croissants and they also had the best croissants
195,Jang N.,1116,5,10/10/18,their morning bun is as good as advertised! their pies are also really good and their quiches are decent i'm usually do not like quiches
195,Jang N.,1116,5,10/10/18,make sure you try the banana cream tart
195,Jang N.,1116,5,10/10/18,super sweet but super delish! do not let the long lines fool ya it goes by pretty quickly
196,LAIKA K.,1116,5,10/2/18,you literally cannot go wrong here
196,LAIKA K.,1116,5,10/2/18,"everything is delicious! the great, croissants , the cakes and the bread pudding!"
197,Laura K.,1116,5,9/28/18,there is only one word needed to describe the first bite of their morning bun happiness
197,Laura K.,1116,5,9/28/18,"balancing the crisp exterior of a croissant with the doughy inside of a cinnamon bun, and just a hint of sunny citrus, it is a joy to eat"
197,Laura K.,1116,5,9/28/18,especially when you are lucky enough to get there as they are pulling a pan warm from the oven
197,Laura K.,1116,5,9/28/18,it is a san francisco musteat
197,Laura K.,1116,5,9/28/18,"their country bread is equally top notch crackly crumb, sexy, large air pockets and just the right amount of hearty chewiness"
197,Laura K.,1116,5,9/28/18,"take note that the loaves are huge, so if you manage not to eat the entire thing, they freeze well sliced"
197,Laura K.,1116,5,9/28/18,
198,Angela L.,1116,4,9/27/18,"this place has very, very good pastries, and def worth a visit, however, it did fall short of the hype for me"
198,Angela L.,1116,4,9/27/18,"although the croissant and pain au chocolat were quite good although a bit burned on one side , they were not any better than several other pastry shops i have visited"
198,Angela L.,1116,4,9/27/18,"that being said, they were very delicious, very buttery and flakey, and most importantly, not skimping on the chocolate"
198,Angela L.,1116,4,9/27/18,"my big recommendation is the morning bun, which is outofthis world good"
198,Angela L.,1116,4,9/27/18,like really really good
198,Angela L.,1116,4,9/27/18,most likely the best pastry i've ever had
198,Angela L.,1116,4,9/27/18,and that is saying something considering that i took this one to go and ate it the next day
198,Angela L.,1116,4,9/27/18,"one day old and still the best, that is how good it was! this was the one thing i tried that did in fact live up to the hype! i would def come back here and encourage others to as well! but i would recommend skipping straight to the morning bun and def not get the savory scones really really dry"
198,Angela L.,1116,4,9/27/18,"scones are naturally drier i know, but these made my mouth and throat feel like a desert, no joke!"
198,Angela L.,1116,4,9/27/18,"do expect a long wait and a few extra minutes to find parking, but it is worth it if you order it right thing"
199,Anina M.,1116,5,9/26/18,came here before catching my flight
199,Anina M.,1116,5,9/26/18,i heard a lot of good things about it so i had to go and try for myself
199,Anina M.,1116,5,9/26/18,this place is definitely a sweets spot
199,Anina M.,1116,5,9/26/18,had the almond croissant and it was almost as good as the ones i had in paris
199,Anina M.,1116,5,9/26/18,also ordered a lemon tarte if you tart and lemon get it
199,Anina M.,1116,5,9/26/18,if not i suggest getting something else
199,Anina M.,1116,5,9/26/18,me and my friend also ordered a latte and a cappuccino
199,Anina M.,1116,5,9/26/18,
200,Melissa D.,1116,4,9/25/18,great croissants and absolutely glorious bread!!! some of the pastries are subpar but i understand i may not have a sophisticated pallet
200,Melissa D.,1116,4,9/25/18,i do love hot cheetos and a wide array trashy food
200,Melissa D.,1116,4,9/25/18,i will always return here though for a loaf of country bread for home
200,Melissa D.,1116,4,9/25/18,jesus lord the bread is amazing! lovely staff
200,Melissa D.,1116,4,9/25/18,great spot even though at times there is a long line
200,Melissa D.,1116,4,9/25/18,
201,Fanny W.,1120,5,11/7/18,found myself here again for another sponsored pharma dinner
201,Fanny W.,1120,5,11/7/18,"in short, gary danko delivers perfection when it comes to service and execution"
201,Fanny W.,1120,5,11/7/18,"what i ordered + glazed oysters, + lemon pepper duck breast , + baked chocolate souffle, glazed oysters w caviar delicious duh!"
201,Fanny W.,1120,5,11/7/18,wanted to try the risotto but i love me some oysters
201,Fanny W.,1120,5,11/7/18,love how it is slightly cooked but still maintains the texture of a raw oyster
201,Fanny W.,1120,5,11/7/18,duck breast phenomenal
201,Fanny W.,1120,5,11/7/18,tender and a perfect mediumrare
201,Fanny W.,1120,5,11/7/18,generous portions paired with a nice duck hash and puree
201,Fanny W.,1120,5,11/7/18,baked souffle fluffy
201,Fanny W.,1120,5,11/7/18,i've had several souffles in the past and was never really a fan
201,Fanny W.,1120,5,11/7/18,"but wow! i loved my souffle, ate it all without the two sauces"
201,Fanny W.,1120,5,11/7/18,"not overly sweet, fluffy all around with a moist mushy center"
201,Fanny W.,1120,5,11/7/18,i guess i do like souffles but only at gary danko
201,Fanny W.,1120,5,11/7/18,
202,Faye M.,1120,5,10/24/18,gary danko was one of those places my then boyfriend now husband and i dreamed of dining in
202,Faye M.,1120,5,10/24/18,"we were in our very early s and working our minimum wage jobs, wishing that one day we could eat here"
202,Faye M.,1120,5,10/24/18,"fast forward to present time, my husband surprised me for my th birthday and booked a table here"
202,Faye M.,1120,5,10/24/18,"we had a pm reservation and from the beginning to end, the service was spectacular"
202,Faye M.,1120,5,10/24/18,we arrived mins early and were seated right away
202,Faye M.,1120,5,10/24/18,they sat us next to each other against the wall in view of everybody
202,Faye M.,1120,5,10/24/18,"as our host said, great seats for people watching"
202,Faye M.,1120,5,10/24/18,my husband and i chose the course meal and i love how you are not limited to each section of the menu
202,Faye M.,1120,5,10/24/18,"there were many options and we wanted to try as much as we could, so we both got different things"
202,Faye M.,1120,5,10/24/18,"we each ordered an appetizer, seafood and meat dishes"
202,Faye M.,1120,5,10/24/18,the food was soooo good
202,Faye M.,1120,5,10/24/18,a lot of the things we ordered were things we both were trying for the first time
202,Faye M.,1120,5,10/24/18,"we ordered the risotto, seared foie gras, seared scallops, roast maine lobster, juniper crusted bison, filet of beef, stuffed quail and lemon pepper duck breast"
202,Faye M.,1120,5,10/24/18,"although they were all delicious, the highlights of the meal were the risotto, seared foie gras, duck breast and bison"
202,Faye M.,1120,5,10/24/18,the dishes were timed and spaced out perfectly throughout the evening
202,Faye M.,1120,5,10/24/18,"we did not feel like we had to wait too long in between entrees, nor did we feel rushed"
202,Faye M.,1120,5,10/24/18,"at the end of our meal, they gave us a small tray of mini desserts and a complementary birthday dessert"
202,Faye M.,1120,5,10/24/18,"they also gave us a pumpkin cream cheese muffin to take home, which was a nice touch"
202,Faye M.,1120,5,10/24/18,"overall, my husband and i had a great time and both agreed that this was our favorite dining and fanciest experiences to date"
202,Faye M.,1120,5,10/24/18,it was a great way to celebrate my birthday! we left the restaurant at almost midnight
202,Faye M.,1120,5,10/24/18,those hours flew by and we did not even realize it because we were having such a great time
202,Faye M.,1120,5,10/24/18,"no phones, just quality time, good food and good conversation"
202,Faye M.,1120,5,10/24/18,we will definitely be back
202,Faye M.,1120,5,10/24/18,
203,Katy W.,1120,5,10/19/18,tl dr do not hesitate
203,Katy W.,1120,5,10/19/18,book the reservation
203,Katy W.,1120,5,10/19/18,it is the most bang for your buck michelin star experience you will get
203,Katy W.,1120,5,10/19/18,the service is amazing and the food is even better
203,Katy W.,1120,5,10/19/18,do it
203,Katy W.,1120,5,10/19/18,and then read reviews to figure out what dishes you want
203,Katy W.,1120,5,10/19/18,"seriously, one of my favorite dining experiences ever"
203,Katy W.,1120,5,10/19/18,worth every penny you spend here and more!!! we came here for our joint th birthdays
203,Katy W.,1120,5,10/19/18,"after much thought, we decided that gd has been one of our top dining experiences and that there was no better place to spend our birthdays"
203,Katy W.,1120,5,10/19/18,we each ordered the course dinner
203,Katy W.,1120,5,10/19/18,"salt cured foie gras torchon with peach compote his the lesser of the two foie dishes, but still delicious"
203,Katy W.,1120,5,10/19/18,"i wish there was more bread for the foie, but that is our only gripe with this dish"
203,Katy W.,1120,5,10/19/18,seared foie gras with caramelized onions & black mission figs mine oh my god
203,Katy W.,1120,5,10/19/18,get this
203,Katy W.,1120,5,10/19/18,"the onions, foie, and figs pair perfectly for an explosion in your mouth"
203,Katy W.,1120,5,10/19/18,would get again
203,Katy W.,1120,5,10/19/18,"roasted sea scallops mine i got this dish last time, and got it again this time"
203,Katy W.,1120,5,10/19/18,it never disappoints and is always delicious
203,Katy W.,1120,5,10/19/18,the cook on the scallop is perfect and it is tender and juicy
203,Katy W.,1120,5,10/19/18,"roast maine lobster his if i was not mildly allergic to lobster, this would have been my dish"
203,Katy W.,1120,5,10/19/18,the components of this dish really seal the deal
203,Katy W.,1120,5,10/19/18,the lobster was cooked well and not gummy
203,Katy W.,1120,5,10/19/18,"seared filet his probably our least favorite dish of the evening, but even then, it is something we enjoyed"
203,Katy W.,1120,5,10/19/18,the cook medium rare was great and the basil butter excellent
203,Katy W.,1120,5,10/19/18,pan seared bass mine i ordered this even though i'm not a fan of bell peppers or capers
203,Katy W.,1120,5,10/19/18,"but seriously, i am so impressed"
203,Katy W.,1120,5,10/19/18,i cleared my plate and finished it all
203,Katy W.,1120,5,10/19/18,impressive especially if you know me and know that i will pick the tiniest piece of bell pepper out of any dish
203,Katy W.,1120,5,10/19/18,"lemon pepper duck breast mine i will admit that by this course, i was feeling fully stuffed and needed to save room for dessert"
203,Katy W.,1120,5,10/19/18,so i took a taste and asked them to box it up for me
203,Katy W.,1120,5,10/19/18,even as my lunch the next day
203,Katy W.,1120,5,10/19/18,it was delicious
203,Katy W.,1120,5,10/19/18,best lunch ever
203,Katy W.,1120,5,10/19/18,note gd's duck has been my favorite dish out of any duck dish i've had
203,Katy W.,1120,5,10/19/18,even internationally
203,Katy W.,1120,5,10/19/18,do not miss out
203,Katy W.,1120,5,10/19/18,trio of creme brulee mine my favorite dessert is creme brulee
203,Katy W.,1120,5,10/19/18,"if it is on the menu, i will get it"
203,Katy W.,1120,5,10/19/18,three of them sold
203,Katy W.,1120,5,10/19/18,"the flavors this time were vanilla, bourbon, and ginger"
203,Katy W.,1120,5,10/19/18,the vanilla was wonderful cannot ever go wrong with the og
203,Katy W.,1120,5,10/19/18,the bourbon was to die for
203,Katy W.,1120,5,10/19/18,it tasted like caramel and flan it was just the right amount of gooey and melt in your mouth
203,Katy W.,1120,5,10/19/18,it was super sweet though
203,Katy W.,1120,5,10/19/18,the ginger one was the only one that was slightly disappointing
203,Katy W.,1120,5,10/19/18,it had a little too much bite and was overpowering
203,Katy W.,1120,5,10/19/18,i love the take home cake they send you with
203,Katy W.,1120,5,10/19/18,"they used to only give it to the women in the dining party, but this time they gave us two!!!! mmmm mmm mm pineapple cake for breakfast the next morning"
203,Katy W.,1120,5,10/19/18,"not going to lie, the take home cake plays a huge role in my decision to come back to gd"
203,Katy W.,1120,5,10/19/18,service is impeccable but that is exactly what you should expect from somewhere as old school as gd
203,Katy W.,1120,5,10/19/18,"the last time we came, i was in a soft cast for my foot and they were super accommodating with my temporary handicap"
203,Katy W.,1120,5,10/19/18,"this time, one of our entrees took a little longer than they expected"
203,Katy W.,1120,5,10/19/18,we did not mind since we understand that saturday nights are busy
203,Katy W.,1120,5,10/19/18,but they comped a glass for wine for me and a glass of fancy merlot grape juice for my boyfriend
203,Katy W.,1120,5,10/19/18,i cannot wait to come back here again it is still one of my our favorite dining experiences meals
203,Katy W.,1120,5,10/19/18,goal try every menu item and every cheese on the cheese cart
203,Katy W.,1120,5,10/19/18,
204,Sophie W.,1120,4,10/3/18,"back when i was a poor little college student, i remember always seeing gary danko pop up through a search of most reviewed restaurants in san francisco"
204,Sophie W.,1120,4,10/3/18,"now i'm still poor but have a much more hedonistic attitude towards the places i eat, which is what led me to make a reservation months in advance at gary danko for my friend's and my birthday dinner"
204,Sophie W.,1120,4,10/3/18,"gary danko is very classy old sf, from the suited up waiters to the candlelit booths"
204,Sophie W.,1120,4,10/3/18,"plus the windows are totally blacked out, so it feels like you are dining at midnight"
204,Sophie W.,1120,4,10/3/18,the tables are pretty far apart so you have to really lean to have a conversation
204,Sophie W.,1120,4,10/3/18,our waiter had an incredibly calming voice and pulled out the table so we could squeeze into our seats tables are pretty close together
204,Sophie W.,1120,4,10/3/18,"despite all this, the highlight of the service was the sourdough bread boy"
204,Sophie W.,1120,4,10/3/18,"he really kept  them coming with the refills of bread, and every time i finished my two slices, he would reappear like a genie and plunk two more pillowy slices of bread onto my plate with his tongs"
204,Sophie W.,1120,4,10/3/18,we went for the choices from the menu and went crazy on the meat
204,Sophie W.,1120,4,10/3/18,"we said screw it to the appetizers and ordered the stuffed quail, bison, lemon pepper duck , sea bass, lobster, and chocolate souffle"
204,Sophie W.,1120,4,10/3/18,"in order of favorites, mine were stuffed quail so much flavor crammed into this little bird lemon pepper duck super tender and came with a little potato cake of crispy potatoes and more duck bison this thing was huge"
204,Sophie W.,1120,4,10/3/18,"we were worried we would not be full, but along comes this plate of slabs of bison meat and some fat mushrooms"
204,Sophie W.,1120,4,10/3/18,"if you are worried you will not be full off courses, order the bison"
204,Sophie W.,1120,4,10/3/18,"lobster super buttery, but the showstopper was the mashed potatoes"
204,Sophie W.,1120,4,10/3/18,they were so creamy and specked with corn sea bass undercooked
204,Sophie W.,1120,4,10/3/18,do not order
204,Sophie W.,1120,4,10/3/18,the chocolate souffle belongs in a whole other category
204,Sophie W.,1120,4,10/3/18,"i'm not a huge fan of chocolate, but oh man with the vanilla and chocolate sauce soaked into a pillowy interior, this souffle was incredible"
204,Sophie W.,1120,4,10/3/18,"we also got a lemon mousse cake for our birthdays, and a plate of sweets that they always deliver at the end of the meal"
204,Sophie W.,1120,4,10/3/18,the pineapple cake they give you as a going away gift is perfect with tea or coffee for breakfast the next day!
205,Astrid V.,1120,4,9/24/18,may have had too high of expectations for this place
205,Astrid V.,1120,4,9/24/18,sweet corn soup which was very flavorfulnice start to everything
205,Astrid V.,1120,4,9/24/18,seared ahi tuna dish would have been amazing if the tuna was up to par
205,Astrid V.,1120,4,9/24/18,the avocado and lemon dressing were very complimentary
205,Astrid V.,1120,4,9/24/18,they do not skimp on the avocado either sea scallops were small and not very exciting flavor wise
205,Astrid V.,1120,4,9/24/18,horseradish salmon was great! the cucumbers and mustard sauce were perfectly proportioned to enhance the salmon
205,Astrid V.,1120,4,9/24/18,i wish i would have ordered
205,Astrid V.,1120,4,9/24/18,lemon pepper duck was not anything to rave about and the filet was pretty standardbut appreciated the touch of swiss chard
205,Astrid V.,1120,4,9/24/18,peanut butter bar with dark chocolate was way more rich than i thought so have a pitcher of water ready
205,Astrid V.,1120,4,9/24/18,baked chocolate souffle was more savory than sweet but very very good
205,Astrid V.,1120,4,9/24/18,was sent home with the most adorable upside down pineapple cakes which were perfect with coffee the next morning
205,Astrid V.,1120,4,9/24/18,moist and flavorful but small enough you do not feel guilty
205,Astrid V.,1120,4,9/24/18,who am i kidding i never feel guilty about sweets
205,Astrid V.,1120,4,9/24/18,"all in all, the service was outstanding!!!!"
206,Diane L.,1120,3,8/21/18,i've had this restaurant on my bucketlist for the longest time
206,Diane L.,1120,3,8/21/18,went this past sunday since my friend wanted to treat so i could not pass that up
206,Diane L.,1120,3,8/21/18,our reservation was for pm but they were running behind so we grabbed drinks at the bar
206,Diane L.,1120,3,8/21/18,a little behind turned into being a minute wait
206,Diane L.,1120,3,8/21/18,the manager or whoever apologized and offered us complimentary rose and mentioned that we would get a couple complimentary appetizers and dessert as well
206,Diane L.,1120,3,8/21/18,"that was a nice gesture, but what would have been nice was for him to comp our drinks that we bought at the bar instead"
206,Diane L.,1120,3,8/21/18,just my preference vs the free champagne small ass appetizers aka two teaspoons of soup and a small raw salmon bite on a circular cookie looking thing it was ok
206,Diane L.,1120,3,8/21/18,i really wanted to fall in love with this place but it is overhyped for sure
206,Diane L.,1120,3,8/21/18,"my favorite dishes were the roast main lobster, scallops, seared foie gras, dungeoness crab salad, and all the desserts flambeed cheeries with tres leches cake, lemon souflee cake, and the pineapple cake they give you to take home"
206,Diane L.,1120,3,8/21/18,"the filet of beef was meh the sides on there tasted better and the lemon pepper duck was ok as well, what the heck gary danko maybe my expectations were too high"
206,Diane L.,1120,3,8/21/18,"also, the seared ahi tuna had wayyy too much lemon soy dressing on there"
206,Diane L.,1120,3,8/21/18,i'm kinda glad i did not have to pay for this meal i did not think it was that worth it to me
206,Diane L.,1120,3,8/21/18,"such a random thought, but halfway through the dinner i was thinking that i would rather go to house of prime rib lol"
206,Diane L.,1120,3,8/21/18,"overall, i did not come super hungry, but i thought the portions are a little small for my liking"
206,Diane L.,1120,3,8/21/18,"nice presentation and service here, but i think this was just a one time thing for me"
206,Diane L.,1120,3,8/21/18,"for example, it is like seeing someone hot"
206,Diane L.,1120,3,8/21/18,you just want to hit it and quit it
206,Diane L.,1120,3,8/21/18,so basically aka being able to say you went to gary danko to eat just to say you did it
206,Diane L.,1120,3,8/21/18,
207,Sherry L.,1120,5,7/24/18,gary danko was definitely an experience and well worth your money! i love the fact that you can choose whatever you want on the menu based on how many courses you chose
207,Sherry L.,1120,5,7/24/18,"my boyfriend chose a course and i chose a course and you can pick all entrees, all appetizers, all desserts if you choose, nobody will judge you"
207,Sherry L.,1120,5,7/24/18,so what we did was order basically of whatever we wanted to try and shared it! we ordered foi gras risotto pan seared bass seared sea scallops herb crusted lamb lemon pepper duck pork tenderloin juniper crusted bison chocolate souffet if i were to rank my top favorite of the course it would be
207,Sherry L.,1120,5,7/24/18,"seared sea scallops probably the best scallops i've ever had! i could not stop thinking about it even when we left foi gras very tasty a good idea would to put it on the bread that they provided for you we actually would have done that if we knew, we only know after we finished the foi gras but heard the table next to us do it!"
207,Sherry L.,1120,5,7/24/18,"lemon pepper duck the duck was tender and tasty, definitely recommended! if i were to rank my top that i did not like it would be"
207,Sherry L.,1120,5,7/24/18,juniper crusted bison this was waaay too tough for me so i did not like it and tasted a bit bland
207,Sherry L.,1120,5,7/24/18,
207,Sherry L.,1120,5,7/24/18,pork tenderlion this was actually really tender but i thought it was too bland
207,Sherry L.,1120,5,7/24/18,
207,Sherry L.,1120,5,7/24/18,risotto i thought their risotto was just ok
207,Sherry L.,1120,5,7/24/18,"after our meal, they gave us a mini plate of small assorted desserts and goodies to take home! this place left such a great impression that i would go again"
207,Sherry L.,1120,5,7/24/18,
208,Andrew C.,1120,4,5/24/18,service ambiance food overall experience for this visit would be
208,Andrew C.,1120,4,5/24/18,"stars, but i will round up to until i return for another experience"
